user_id,is_churned,churn_date,churn_reason
U02768,Yes,2024-08-27,Price
U02769,No,,
U02770,Yes,2025-06-09,Competition
U02771,Yes,2025-04-19,Price
U02772,Yes,2024-05-03,Features
U02773,Yes,2024-07-28,Price
U02774,No,,
U02775,Yes,2024-02-01,Features
U02776,Yes,2024-06-05,Competition
U02777,Yes,2025-01-14,Price
U02778,Yes,2025-01-30,Inactive
U02779,No,,
U02780,No,,
U02781,Yes,2025-04-21,Competition
U02782,Yes,2024-08-06,Features
U02783,Yes,2025-02-07,Inactive
U02784,Yes,2024-10-24,Competition
U02785,Yes,2025-08-09,Competition
U02786,Yes,2024-09-24,Features
U02787,Yes,2024-04-22,Price
U02788,Yes,2024-02-15,Price
U02789,Yes,2024-11-28,Price
U02790,Yes,2024-05-31,Inactive
U02791,Yes,2024-07-14,Competition
U02792,Yes,2024-03-25,Competition
U02793,Yes,2024-04-23,Price
U02794,No,,
U02795,Yes,2025-07-15,Inactive
U02796,No,,
U02797,Yes,2024-09-28,Competition
U02798,Yes,2024-09-29,Features
U02799,Yes,2024-10-16,Inactive
U02800,Yes,2025-03-07,Features
U02801,Yes,2024-10-01,Inactive
U02802,Yes,2024-09-27,Features
U02803,No,,
U02804,Yes,2024-09-13,Inactive
U02805,Yes,2024-08-08,Competition
U02806,Yes,2024-11-21,Competition
U02807,No,,
U02808,Yes,2024-08-04,Features
U02809,Yes,2024-12-13,Competition
U02810,Yes,2024-09-19,Inactive
U02811,Yes,2024-08-09,Inactive
U02812,Yes,2024-09-03,Inactive
U02813,Yes,2025-09-03,Price
U02814,Yes,2025-04-11,Features
U02815,Yes,2025-06-12,Features
U02816,Yes,2024-04-26,Competition
U02817,Yes,2024-10-26,Features
U02818,Yes,2024-09-09,Features
U02819,Yes,2024-11-12,Competition
U02820,Yes,2024-10-03,Competition
U02821,Yes,2024-03-14,Features
U02822,Yes,2025-03-29,Competition
U02823,Yes,2024-08-18,Features
U02824,Yes,2024-07-30,Price
U02825,Yes,2024-02-25,Features
U02826,Yes,2024-11-16,Competition
U02827,No,,
U02828,Yes,2024-12-30,Features
U02829,Yes,2024-10-30,Inactive
U02830,Yes,2025-03-06,Features
U02831,Yes,2024-06-29,Price
U02832,Yes,2024-08-11,Competition
U02833,Yes,2024-12-13,Inactive
U02834,Yes,2024-09-27,Inactive
U02835,Yes,2024-06-09,Features
U02836,Yes,2024-06-14,Price
U02837,Yes,2024-09-29,Features
U02838,Yes,2024-11-20,Price
U02839,Yes,2024-05-24,Inactive
U02840,No,,
U02841,No,,
U02842,Yes,2025-01-16,Inactive
U02843,Yes,2025-06-07,Features
U02844,Yes,2024-06-08,Features
U02845,Yes,2024-11-12,Inactive
U02846,Yes,2025-03-05,Competition
U02847,Yes,2025-05-12,Features
U02848,Yes,2024-11-12,Inactive
U02849,Yes,2025-09-19,Price
U02850,Yes,2024-05-02,Competition
U02851,No,,
U02852,Yes,2025-01-17,Competition
U02853,Yes,2024-06-14,Inactive
U02854,Yes,2024-12-30,Inactive
U02855,Yes,2025-02-03,Inactive
U02856,Yes,2024-06-04,Inactive
U02857,Yes,2025-07-01,Competition
U02858,Yes,2024-08-04,Price
U02859,Yes,2024-06-17,Competition
U02860,Yes,2024-09-22,Price
U02861,Yes,2024-12-15,Features
U02862,No,,
U02863,Yes,2024-07-03,Inactive
U02864,Yes,2025-04-01,Price
U02865,Yes,2025-01-09,Inactive
U02866,Yes,2024-11-17,Competition
U02867,Yes,2024-09-16,Price
U02868,No,,
U02869,Yes,2024-09-03,Price
U02870,No,,
U02871,Yes,2024-03-14,Price
U02872,Yes,2024-04-10,Inactive
U02873,Yes,2025-05-18,Price
U02874,Yes,2024-04-11,Inactive
U02875,Yes,2025-02-02,Competition
U02876,Yes,2025-10-16,Price
U02877,Yes,2025-05-16,Price
U02878,Yes,2025-07-01,Features
U02879,Yes,2024-11-12,Competition
U02880,No,,
U02881,Yes,2024-07-19,Features
U02882,Yes,2024-09-11,Competition
U02883,Yes,2024-09-20,Features
U02884,Yes,2024-08-09,Features
U02885,Yes,2024-12-25,Price
U02886,Yes,2024-07-02,Inactive
U02887,Yes,2025-03-26,Competition
U02888,Yes,2024-11-17,Price
U02889,Yes,2024-11-23,Features
U02890,Yes,2024-11-21,Competition
U02891,Yes,2024-10-22,Competition
U02892,Yes,2025-02-18,Price
U02893,Yes,2024-06-21,Price
U02894,Yes,2025-01-20,Features
U02895,No,,
U02896,Yes,2024-09-29,Price
U02897,Yes,2024-04-07,Price
U02898,Yes,2024-10-13,Features
U02899,Yes,2024-11-26,Price
U02900,Yes,2024-08-31,Competition
U02901,Yes,2024-05-10,Price
U02902,Yes,2024-09-02,Features
U02903,Yes,2024-08-20,Price
U02904,Yes,2024-08-12,Features
U02905,No,,
U02906,Yes,2024-12-10,Price
U02907,Yes,2024-11-19,Competition
U02908,Yes,2024-06-24,Features
U02909,Yes,2025-02-05,Competition
U02910,Yes,2024-10-23,Competition
U02911,Yes,2024-10-17,Price
U02912,Yes,2024-11-23,Price
U02913,Yes,2024-09-03,Price
U02914,Yes,2024-06-20,Features
U02915,No,,
U02916,Yes,2024-10-23,Competition
U02917,No,,
U02918,Yes,2025-01-19,Price
U02919,Yes,2024-10-25,Competition
U02920,Yes,2025-06-25,Competition
U02921,Yes,2024-02-13,Features
U02922,Yes,2025-02-04,Inactive
U02923,Yes,2025-08-07,Inactive
U02924,Yes,2024-06-20,Features
U02925,Yes,2024-06-13,Competition
U02926,Yes,2024-09-08,Price
U02927,Yes,2025-01-09,Price
U02928,Yes,2024-11-24,Price
U02929,Yes,2024-10-29,Features
U02930,Yes,2025-02-05,Price
U02931,Yes,2024-11-23,Competition
U02932,Yes,2024-09-24,Price
U02933,Yes,2025-01-10,Price
U02934,Yes,2024-12-20,Inactive
U02935,Yes,2024-10-29,Price
U02936,Yes,2025-03-06,Features
U02937,Yes,2024-05-27,Inactive
U02938,Yes,2024-12-27,Price
U02939,Yes,2024-09-22,Inactive
U02940,Yes,2025-06-28,Features
U02941,Yes,2025-06-27,Inactive
U02942,No,,
U02943,Yes,2024-04-21,Inactive
U02944,Yes,2025-04-28,Competition
U02945,Yes,2025-03-24,Inactive
U02946,Yes,2025-04-28,Price
U02947,Yes,2024-08-18,Features
U02948,Yes,2024-12-15,Price
U02949,Yes,2024-08-21,Inactive
U02950,Yes,2024-08-19,Inactive
U02951,Yes,2025-01-03,Price
U02952,Yes,2024-12-31,Inactive
U02953,Yes,2024-02-04,Features
U02954,Yes,2025-07-06,Price
U02955,Yes,2024-08-10,Competition
U02956,Yes,2024-07-09,Features
U02957,No,,
U02958,Yes,2024-08-05,Price
U02959,No,,
U02960,Yes,2025-06-23,Features
U02961,Yes,2024-10-06,Price
U02962,Yes,2024-05-24,Price
U02963,Yes,2024-03-08,Inactive
U02964,Yes,2025-06-06,Inactive
U02965,Yes,2025-06-08,Price
U02966,Yes,2024-02-06,Features
U02967,Yes,2025-04-06,Inactive
U02968,No,,
U02969,No,,
U02970,Yes,2025-04-28,Price
U02971,No,,
U02972,Yes,2025-07-19,Features
U02973,Yes,2025-01-08,Features
U02974,Yes,2024-10-25,Price
U02975,Yes,2025-02-03,Features
U02976,Yes,2025-02-15,Inactive
U02977,No,,
U02978,Yes,2024-12-17,Competition
U02979,Yes,2024-09-05,Features
U02980,Yes,2024-09-22,Features
U02981,Yes,2024-03-20,Inactive
U02982,Yes,2025-01-09,Competition
U02983,No,,
U02984,Yes,2024-05-17,Inactive
U02985,Yes,2024-12-16,Competition
U02986,Yes,2025-04-12,Competition
U02987,Yes,2025-05-19,Competition
U02988,Yes,2025-02-16,Inactive
U02989,Yes,2024-06-09,Price
U02990,Yes,2024-12-16,Price
U02991,Yes,2024-09-18,Price
U02992,Yes,2024-11-19,Price
U02993,Yes,2025-04-25,Inactive
U02994,Yes,2024-10-04,Price
U02995,Yes,2025-05-26,Features
U02996,Yes,2025-04-15,Competition
U02997,Yes,2025-02-14,Price
U02998,Yes,2025-07-27,Features
U02999,No,,
U03000,Yes,2024-12-07,Features
U03001,Yes,2025-10-09,Features
U03002,Yes,2024-03-11,Inactive
U03003,Yes,2025-03-01,Inactive
U03004,Yes,2024-08-03,Price
U03005,Yes,2024-05-15,Inactive
U03006,Yes,2024-10-31,Features
U03007,Yes,2025-04-22,Features
U03008,Yes,2024-08-02,Competition
U03009,Yes,2024-09-29,Competition
U03010,Yes,2024-10-07,Features
U03011,No,,
U03012,Yes,2024-02-26,Features
U03013,No,,
U03014,Yes,2024-02-04,Competition
U03015,Yes,2024-07-23,Price
U03016,No,,
U03017,Yes,2025-02-15,Competition
U03018,Yes,2024-02-21,Competition
U03019,Yes,2025-07-06,Inactive
U03020,Yes,2025-03-09,Price
U03021,Yes,2025-01-18,Inactive
U03022,Yes,2024-09-25,Price
U03023,Yes,2024-11-23,Features
U03024,Yes,2025-05-10,Features
U03025,Yes,2025-01-17,Features
U03026,Yes,2024-11-15,Inactive
U03027,Yes,2024-03-03,Features
U03028,Yes,2024-03-05,Competition
U03029,Yes,2024-02-27,Price
U03030,Yes,2025-02-28,Competition
U03031,Yes,2024-02-28,Features
U03032,Yes,2024-12-24,Competition
U03033,Yes,2025-02-06,Competition
U03034,Yes,2024-12-09,Features
U03035,Yes,2024-08-20,Features
U03036,Yes,2024-09-29,Inactive
U03037,Yes,2024-04-23,Price
U03038,Yes,2024-09-10,Features
U03039,Yes,2025-03-15,Inactive
U03040,Yes,2024-07-31,Features
U03041,Yes,2024-11-20,Competition
U03042,Yes,2024-02-23,Price
U03043,Yes,2024-10-30,Inactive
U03044,Yes,2024-10-07,Price
U03045,Yes,2025-01-09,Features
U03046,No,,
U03047,Yes,2025-03-08,Price
U03048,No,,
U03049,Yes,2025-04-07,Price
U03050,Yes,2024-08-21,Competition
U03051,No,,
U03052,Yes,2024-06-08,Inactive
U03053,Yes,2024-11-03,Inactive
U03054,Yes,2025-06-16,Features
U03055,Yes,2024-08-03,Features
U03056,Yes,2024-05-06,Competition
U03057,Yes,2024-04-23,Inactive
U03058,Yes,2025-02-05,Price
U03059,Yes,2024-02-07,Inactive
U03060,Yes,2024-06-04,Inactive
U03061,Yes,2024-03-22,Inactive
U03062,Yes,2024-08-16,Competition
U03063,Yes,2025-02-22,Features
U03064,Yes,2024-07-07,Price
U03065,Yes,2024-10-20,Features
U03066,Yes,2024-07-13,Features
U03067,Yes,2025-01-13,Price
U03068,Yes,2025-06-19,Competition
U03069,Yes,2025-04-16,Features
U03070,Yes,2025-01-12,Features
U03071,Yes,2024-11-29,Features
U03072,No,,
U03073,No,,
U03074,Yes,2024-09-07,Price
U03075,Yes,2024-11-22,Features
U03076,No,,
U03077,Yes,2024-08-02,Competition
U03078,Yes,2025-03-09,Inactive
U03079,Yes,2024-10-27,Inactive
U03080,Yes,2024-02-23,Features
U03081,Yes,2024-04-28,Price
U03082,No,,
U03083,Yes,2025-02-20,Features
U03084,Yes,2024-08-17,Inactive
U03085,Yes,2024-12-08,Inactive
U03086,Yes,2024-08-29,Inactive
U03087,Yes,2025-01-22,Features
U03088,Yes,2024-04-11,Competition
U03089,Yes,2024-06-14,Features
U03090,No,,
U03091,Yes,2024-09-23,Competition
U03092,Yes,2025-02-19,Features
U03093,No,,
U03094,Yes,2025-04-23,Features
U03095,Yes,2024-06-04,Features
U03096,Yes,2024-12-14,Inactive
U03097,Yes,2024-10-14,Price
U03098,Yes,2024-10-07,Price
U03099,No,,
U03100,Yes,2024-10-15,Inactive
U03101,No,,
U03102,Yes,2025-06-11,Competition
U03103,Yes,2025-02-07,Features
U03104,Yes,2025-01-16,Inactive
U03105,Yes,2025-01-16,Features
U03106,Yes,2025-07-06,Price
U03107,No,,
U03108,Yes,2024-07-14,Features
U03109,Yes,2024-05-17,Features
U03110,No,,
U03111,No,,
U03112,Yes,2024-08-22,Features
U03113,No,,
U03114,Yes,2025-01-06,Inactive
U03115,Yes,2024-11-21,Competition
U03116,Yes,2024-09-03,Competition
U03117,Yes,2024-07-14,Features
U03118,Yes,2024-09-02,Price
U03119,Yes,2025-01-28,Inactive
U03120,No,,
U03121,Yes,2025-03-22,Inactive
U03122,Yes,2024-10-13,Features
U03123,Yes,2025-02-10,Features
U03124,Yes,2025-02-26,Price
U03125,Yes,2024-08-26,Price
U03126,Yes,2024-06-07,Features
U03127,Yes,2024-09-28,Price
U03128,Yes,2025-02-23,Competition
U03129,Yes,2024-12-15,Features
U03130,No,,
U03131,Yes,2024-11-07,Competition
U03132,Yes,2025-05-23,Inactive
U03133,Yes,2024-09-27,Features
U03134,Yes,2024-11-13,Competition
U03135,No,,
U03136,Yes,2024-12-26,Inactive
U03137,Yes,2025-04-22,Price
U03138,Yes,2024-10-24,Price
U03139,Yes,2025-02-04,Price
U03140,Yes,2024-12-20,Features
U03141,Yes,2024-11-28,Price
U03142,Yes,2024-09-28,Price
U03143,Yes,2024-12-18,Features
U03144,Yes,2025-06-08,Price
U03145,Yes,2025-05-08,Competition
U03146,Yes,2024-10-29,Features
U03147,Yes,2024-10-23,Price
U03148,No,,
U03149,Yes,2024-10-09,Inactive
U03150,Yes,2025-02-15,Inactive
U03151,Yes,2024-11-28,Competition
U03152,Yes,2024-05-17,Price
U03153,Yes,2024-10-28,Features
U03154,Yes,2024-07-26,Price
U03155,Yes,2024-12-19,Competition
U03156,Yes,2024-10-18,Features
U03157,Yes,2024-05-16,Competition
U03158,Yes,2024-12-27,Inactive
U03159,Yes,2024-11-24,Price
U03160,Yes,2024-10-15,Competition
U03161,Yes,2025-01-21,Competition
U03162,Yes,2024-12-13,Features
U03163,Yes,2025-09-15,Price
U03164,Yes,2024-09-20,Features
U03165,Yes,2025-01-17,Price
U03166,No,,
U03167,Yes,2024-10-23,Inactive
U03168,Yes,2025-05-26,Competition
U03169,Yes,2024-04-19,Inactive
U03170,No,,
U03171,Yes,2024-08-16,Price
U03172,Yes,2024-07-08,Price
U03173,Yes,2025-02-04,Inactive
U03174,Yes,2025-02-03,Competition
U03175,Yes,2024-07-16,Competition
U03176,Yes,2024-11-28,Competition
U03177,Yes,2024-08-28,Features
U03178,No,,
U03179,Yes,2025-05-04,Competition
U03180,Yes,2024-09-10,Competition
U03181,Yes,2024-12-14,Competition
U03182,Yes,2024-12-22,Competition
U03183,Yes,2024-12-05,Inactive
U03184,Yes,2024-12-19,Competition
U03185,Yes,2024-06-26,Features
U03186,Yes,2025-02-10,Inactive
U03187,Yes,2024-10-15,Inactive
U03188,Yes,2025-02-17,Inactive
U03189,Yes,2024-12-16,Competition
U03190,Yes,2024-11-06,Features
U03191,Yes,2024-04-21,Features
U03192,Yes,2025-05-10,Features
U03193,No,,
U03194,Yes,2024-10-11,Inactive
U03195,Yes,2024-04-18,Competition
U03196,Yes,2025-04-12,Price
U03197,Yes,2024-10-20,Competition
U03198,Yes,2024-05-13,Competition
U03199,Yes,2024-08-13,Inactive
U03200,Yes,2025-01-15,Price
U03201,Yes,2025-04-24,Competition
U03202,Yes,2025-08-07,Features
U03203,Yes,2024-03-17,Price
U03204,Yes,2024-08-23,Price
U03205,No,,
U03206,Yes,2025-03-02,Inactive
U03207,Yes,2024-05-15,Price
U03208,Yes,2024-05-07,Features
U03209,Yes,2024-06-11,Competition
U03210,No,,
U03211,No,,
U03212,Yes,2025-01-08,Features
U03213,Yes,2024-05-01,Competition
U03214,Yes,2025-06-02,Features
U03215,No,,
U03216,Yes,2024-09-02,Inactive
U03217,Yes,2024-09-14,Features
U03218,Yes,2024-10-05,Competition
U03219,Yes,2025-03-10,Inactive
U03220,No,,
U03221,Yes,2024-07-25,Inactive
U03222,No,,
U03223,Yes,2025-05-03,Price
U03224,No,,
U03225,Yes,2024-06-23,Features
U03226,No,,
U03227,Yes,2024-11-28,Price
U03228,Yes,2024-09-04,Inactive
U03229,Yes,2024-11-15,Features
U03230,Yes,2024-09-12,Inactive
U03231,Yes,2024-07-25,Features
U03232,Yes,2024-04-20,Inactive
U03233,Yes,2024-12-03,Price
U03234,Yes,2024-11-27,Competition
U03235,Yes,2024-09-24,Features
U03236,Yes,2024-07-05,Competition
U03237,Yes,2025-05-05,Price
U03238,Yes,2024-11-09,Price
U03239,Yes,2024-10-03,Price
U03240,Yes,2024-05-24,Price
U03241,Yes,2025-01-22,Features
U03242,Yes,2024-07-13,Features
U03243,Yes,2025-08-27,Features
U03244,Yes,2025-05-30,Price
U03245,Yes,2024-05-29,Features
U03246,Yes,2025-03-13,Features
U03247,Yes,2024-12-23,Features
U03248,Yes,2024-07-31,Inactive
U03249,No,,
U03250,Yes,2025-01-19,Features
U03251,Yes,2024-10-30,Inactive
U03252,Yes,2024-03-25,Competition
U03253,Yes,2025-01-05,Price
U03254,Yes,2024-03-18,Inactive
U03255,Yes,2025-01-28,Price
U03256,Yes,2025-01-10,Competition
U03257,Yes,2024-12-11,Inactive
U03258,Yes,2024-04-12,Price
U03259,Yes,2024-09-07,Inactive
U03260,Yes,2024-07-05,Inactive
U03261,Yes,2024-10-21,Inactive
U03262,Yes,2024-08-21,Inactive
U03263,Yes,2025-01-31,Competition
U03264,Yes,2024-06-22,Features
U03265,Yes,2024-10-20,Inactive
U03266,Yes,2024-07-19,Inactive
U03267,Yes,2024-08-02,Inactive
U03268,Yes,2024-12-28,Price
U03269,Yes,2024-09-20,Features
U03270,Yes,2025-03-30,Inactive
U03271,Yes,2025-01-08,Competition
U03272,Yes,2025-03-12,Price
U03273,Yes,2024-04-29,Price
U03274,Yes,2024-07-03,Price
U03275,Yes,2025-04-02,Competition
U03276,Yes,2024-06-20,Competition
U03277,No,,
U03278,Yes,2024-10-14,Competition
U03279,Yes,2024-05-11,Inactive
U03280,No,,
U03281,Yes,2024-11-09,Price
U03282,Yes,2025-03-15,Competition
U03283,Yes,2025-01-29,Features
U03284,Yes,2024-09-11,Competition
U03285,Yes,2024-12-02,Competition
U03286,Yes,2025-04-27,Features
U03287,Yes,2024-08-09,Inactive
U03288,Yes,2025-10-21,Price
U03289,Yes,2024-08-12,Features
U03290,Yes,2025-06-05,Price
U03291,Yes,2024-12-13,Competition
U03292,Yes,2024-07-29,Price
U03293,Yes,2024-06-21,Features
U03294,Yes,2024-05-22,Competition
U03295,Yes,2024-09-27,Price
U03296,Yes,2024-06-21,Competition
U03297,Yes,2024-08-09,Competition
U03298,Yes,2025-07-27,Price
U03299,No,,
U03300,Yes,2025-05-24,Features
U03301,Yes,2025-02-07,Inactive
U03302,Yes,2024-09-23,Price
U03303,Yes,2024-12-07,Competition
U03304,Yes,2024-09-11,Price
U03305,Yes,2024-12-10,Price
U03306,Yes,2025-01-15,Price
U03307,Yes,2024-09-21,Competition
U03308,Yes,2025-02-20,Features
U03309,Yes,2024-06-24,Features
U03310,Yes,2025-03-05,Features
U03311,Yes,2025-05-15,Competition
U03312,Yes,2024-08-13,Inactive
U03313,Yes,2025-02-11,Price
U03314,Yes,2025-06-12,Inactive
U03315,Yes,2024-07-24,Features
U03316,Yes,2024-05-20,Competition
U03317,No,,
U03318,No,,
U03319,Yes,2025-05-18,Price
U03320,Yes,2024-05-10,Inactive
U03321,Yes,2024-07-23,Features
U03322,Yes,2025-05-06,Inactive
U03323,Yes,2025-02-23,Features
U03324,Yes,2025-02-18,Features
U03325,Yes,2025-05-04,Competition
U03326,No,,
U03327,Yes,2024-11-02,Features
U03328,Yes,2025-02-20,Competition
U03329,Yes,2025-05-02,Competition
U03330,No,,
U03331,Yes,2024-09-29,Price
U03332,Yes,2024-05-31,Features
U03333,Yes,2025-09-25,Competition
U03334,Yes,2024-05-24,Competition
U03335,Yes,2024-09-01,Features
U03336,Yes,2024-04-29,Features
U03337,Yes,2024-08-09,Competition
U03338,Yes,2024-02-24,Features
U03339,Yes,2024-11-16,Inactive
U03340,Yes,2024-07-17,Price
U03341,Yes,2024-10-09,Price
U03342,Yes,2024-10-25,Inactive
U03343,Yes,2024-09-13,Competition
U03344,Yes,2024-07-09,Inactive
U03345,Yes,2024-08-03,Features
U03346,Yes,2024-02-10,Price
U03347,Yes,2024-08-26,Price
U03348,Yes,2024-04-22,Competition
U03349,Yes,2025-05-20,Price
U03350,Yes,2025-01-31,Price
U03351,Yes,2025-04-06,Price
U03352,Yes,2025-01-16,Price
U03353,Yes,2024-09-22,Competition
U03354,Yes,2025-01-01,Competition
U03355,Yes,2024-11-01,Competition
U03356,Yes,2024-08-29,Features
U03357,Yes,2024-11-01,Features
U03358,Yes,2024-09-20,Competition
U03359,Yes,2025-03-26,Competition
U03360,Yes,2025-01-31,Competition
U03361,Yes,2024-10-26,Inactive
U03362,No,,
U03363,Yes,2024-08-19,Competition
U03364,Yes,2024-07-13,Features
U03365,Yes,2024-08-19,Features
U03366,Yes,2025-04-21,Price
U03367,Yes,2024-03-02,Inactive
U03368,No,,
U03369,Yes,2024-05-11,Features
U03370,Yes,2025-07-04,Inactive
U03371,Yes,2025-06-21,Features
U03372,No,,
U03373,Yes,2024-06-11,Competition
U03374,Yes,2025-04-28,Inactive
U03375,Yes,2024-12-15,Inactive
U03376,No,,
U03377,No,,
U03378,Yes,2025-05-03,Competition
U03379,Yes,2025-03-08,Inactive
U03380,Yes,2025-04-02,Inactive
U03381,Yes,2025-04-24,Inactive
U03382,Yes,2025-05-24,Features
U03383,Yes,2024-09-15,Inactive
U03384,Yes,2024-02-25,Features
U03385,Yes,2024-06-21,Inactive
U03386,Yes,2025-02-06,Price
U03387,Yes,2024-08-30,Inactive
U03388,Yes,2024-11-12,Features
U03389,Yes,2025-02-07,Price
U03390,No,,
U03391,Yes,2025-03-24,Price
U03392,Yes,2024-05-25,Features
U03393,Yes,2024-08-08,Price
U03394,Yes,2025-03-07,Inactive
U03395,Yes,2024-07-30,Competition
U03396,Yes,2024-11-29,Inactive
U03397,Yes,2024-10-15,Competition
U03398,Yes,2024-12-16,Inactive
U03399,Yes,2024-08-01,Competition
U03400,Yes,2024-02-12,Price
U03401,Yes,2024-10-29,Price
U03402,Yes,2024-05-10,Features
U03403,Yes,2024-10-23,Features
U03404,Yes,2024-10-30,Price
U03405,Yes,2025-01-26,Inactive
U03406,Yes,2025-01-20,Inactive
U03407,Yes,2024-07-25,Competition
U03408,Yes,2024-12-07,Inactive
U03409,Yes,2024-10-09,Competition
U03410,Yes,2024-08-31,Features
U03411,Yes,2025-10-03,Features
U03412,Yes,2024-12-24,Inactive
U03413,Yes,2025-08-22,Features
U03414,Yes,2024-10-30,Competition
U03415,Yes,2025-05-27,Inactive
U03416,Yes,2024-09-05,Inactive
U03417,Yes,2024-10-03,Competition
U03418,Yes,2024-11-10,Features
U03419,No,,
U03420,Yes,2025-01-03,Competition
U03421,Yes,2024-10-10,Price
U03422,Yes,2024-06-03,Features
U03423,Yes,2024-06-19,Competition
U03424,Yes,2025-05-01,Features
U03425,Yes,2024-12-28,Competition
U03426,Yes,2024-07-09,Price
U03427,No,,
U03428,Yes,2025-04-16,Competition
U03429,Yes,2024-12-10,Features
U03430,Yes,2024-10-04,Price
U03431,Yes,2025-04-09,Price
U03432,No,,
U03433,Yes,2025-04-12,Features
U03434,Yes,2024-11-16,Inactive
U03435,Yes,2024-03-29,Inactive
U03436,Yes,2024-03-01,Competition
U03437,Yes,2024-06-09,Price
U03438,Yes,2024-05-07,Features
U03439,Yes,2025-02-02,Features
U03440,Yes,2024-12-19,Features
U03441,Yes,2024-12-24,Inactive
U03442,No,,
U03443,Yes,2025-04-13,Inactive
U03444,Yes,2024-08-10,Features
U03445,Yes,2024-05-30,Competition
U03446,Yes,2025-03-07,Inactive
U03447,Yes,2024-09-29,Price
U03448,Yes,2024-06-04,Competition
U03449,Yes,2024-12-05,Features
U03450,No,,
U03451,Yes,2025-05-07,Inactive
U03452,No,,
U03453,Yes,2025-05-13,Features
U03454,Yes,2024-07-11,Features
U03455,Yes,2024-11-05,Competition
U03456,Yes,2024-04-12,Competition
U03457,Yes,2024-08-13,Price
U03458,Yes,2025-03-20,Price
U03459,Yes,2024-05-24,Features
U03460,Yes,2024-09-29,Price
U03461,Yes,2024-09-28,Inactive
U03462,Yes,2025-02-14,Competition
U03463,Yes,2025-01-02,Features
U03464,Yes,2024-06-07,Features
U03465,Yes,2024-05-20,Competition
U03466,Yes,2025-01-04,Price
U03467,Yes,2025-01-20,Competition
U03468,Yes,2024-06-28,Inactive
U03469,Yes,2024-03-26,Features
U03470,Yes,2024-12-01,Competition
U03471,Yes,2024-05-14,Competition
U03472,Yes,2025-06-10,Inactive
U03473,No,,
U03474,Yes,2024-03-27,Features
U03475,Yes,2024-04-04,Features
U03476,Yes,2024-07-03,Price
U03477,Yes,2024-08-28,Features
U03478,Yes,2025-01-16,Inactive
U03479,Yes,2024-11-16,Price
U03480,Yes,2024-05-09,Inactive
U03481,Yes,2025-04-14,Competition
U03482,Yes,2025-02-08,Price
U03483,Yes,2025-01-28,Competition
U03484,Yes,2024-12-13,Price
U03485,Yes,2025-04-01,Features
U03486,Yes,2025-01-09,Features
U03487,Yes,2025-04-07,Inactive
U03488,Yes,2024-10-29,Competition
U03489,Yes,2024-07-11,Features
U03490,Yes,2024-08-17,Price
U03491,Yes,2024-12-14,Features
U03492,Yes,2024-11-22,Price
U03493,No,,
U03494,Yes,2025-06-14,Price
U03495,Yes,2024-12-17,Features
U03496,Yes,2024-08-03,Competition
U03497,Yes,2024-03-19,Price
U03498,Yes,2024-06-29,Competition
U03499,Yes,2024-09-25,Inactive
U03500,No,,
U03501,Yes,2024-08-28,Competition
U03502,Yes,2024-08-20,Competition
U03503,Yes,2024-11-04,Price
U03504,Yes,2024-11-05,Price
U03505,Yes,2025-01-12,Competition
U03506,Yes,2025-03-09,Inactive
U03507,Yes,2024-10-02,Competition
U03508,Yes,2024-06-24,Competition
U03509,Yes,2024-06-16,Inactive
U03510,Yes,2024-09-03,Price
U03511,Yes,2024-10-19,Competition
U03512,Yes,2024-05-31,Price
U03513,Yes,2024-12-09,Features
U03514,Yes,2025-01-02,Features
U03515,Yes,2024-03-11,Competition
U03516,Yes,2025-06-10,Inactive
U03517,Yes,2024-10-04,Competition
U03518,Yes,2025-02-01,Competition
U03519,Yes,2024-12-07,Price
U03520,Yes,2024-07-08,Price
U03521,Yes,2024-11-20,Price
U03522,Yes,2024-11-20,Features
U03523,Yes,2024-12-14,Inactive
U03524,Yes,2024-07-21,Features
U03525,Yes,2025-04-29,Price
U03526,No,,
U03527,No,,
U03528,Yes,2025-06-24,Price
U03529,Yes,2024-05-09,Competition
