transaction_id,user_id,transaction_date,order_value,product_category,product_name,quantity,discount,payment_method,transaction_status,refund_date
T011928,U02361,2024-10-31,71.5,Course,Starter,3,10,PayPal,Completed,
T011929,U02362,2024-07-12,81.17,Accessories,Enterprise,1,5,PayPal,Completed,
T011930,U02362,2024-08-12,106.39,Course,Enterprise,1,15,PayPal,Refunded,2024-08-17
T011931,U02362,2024-08-10,0.0,Subscription,Pro,3,0,UPI,Failed,
T011932,U02362,2024-09-13,226.0,Accessories,Pro,2,5,UPI,Completed,
T011933,U02362,2024-09-13,375.62,Software,Enterprise,2,10,Card,Completed,
T011934,U02362,2024-10-08,431.24,Software,Analytics Add-on,2,0,Net Banking,Completed,
T011935,U02362,2024-10-09,84.82,Course,Analytics Add-on,3,5,PayPal,Completed,
T011936,U02363,2024-04-19,96.21,Subscription,Enterprise,2,0,PayPal,Completed,
T011937,U02363,2024-04-19,50.05,Software,Enterprise,2,0,Net Banking,Completed,
T011938,U02364,2024-06-17,476.19,Course,Starter,3,5,Net Banking,Completed,
T011939,U02364,2024-06-17,0.0,Subscription,Enterprise,2,20,UPI,Failed,
T011940,U02364,2024-07-18,131.41,Course,Enterprise,3,0,PayPal,Completed,
T011941,U02364,2024-07-18,242.44,Course,Starter,2,20,Card,Completed,
T011942,U02364,2024-09-17,77.22,Subscription,Starter,2,0,PayPal,Completed,
T011943,,2024-09-17,429.95,Subscription,Analytics Add-on,3,15,Net Banking,Completed,
T011944,U02365,2024-08-19,275.68,Course,Enterprise,2,10,UPI,Refunded,2024-08-23
T011945,U02365,2024-08-19,357.21,Subscription,Analytics Add-on,1,20,Card,Completed,
T011946,U02365,2024-09-13,0.0,Subscription,Starter,1,20,UPI,Failed,
T011947,U02365,2024-10-11,370.24,Course,Enterprise,1,0,UPI,Completed,
T011948,U02365,2024-10-11,190.15,Accessories,Starter,2,5,Card,Completed,
T011949,U02365,2024-11-09,408.69,Subscription,Enterprise,1,0,UPI,Completed,
T011950,U02365,2025-01-15,251.21,Subscription,Enterprise,3,20,PayPal,Refunded,2025-01-20
T011951,U02365,2025-01-14,49.6,Subscription,Analytics Add-on,1,5,Card,Completed,
T011952,U02366,2024-11-30,389.66,Software,Analytics Add-on,1,10,Card,Completed,
T011953,U02366,2024-12-01,462.0,Software,Enterprise,1,20,Net Banking,Completed,
T011954,U02366,2024-12-31,388.52,Software,Enterprise,3,5,PayPal,Completed,
T011955,U02366,2024-12-31,394.68,Course,Starter,3,0,UPI,Completed,
T011956,U02366,2025-03-02,283.88,Software,Analytics Add-on,3,15,UPI,Completed,
T011957,U02366,2025-03-02,305.67,Software,Starter,1,0,UPI,Completed,
T011958,U02366,2025-03-29,285.81,Course,Starter,2,15,UPI,Completed,
T011959,U02366,2025-03-28,272.84,Subscription,Starter,2,10,Net Banking,Completed,
T011960,U02366,2025-05-02,149.77,Course,Pro,2,20,Card,Completed,
T011961,U02366,2025-05-29,162.13,Accessories,Starter,1,15,Card,Completed,
T011962,U02367,2024-03-08,398.44,Accessories,Pro,2,15,PayPal,Completed,
T011963,U02367,2024-04-04,469.99,Accessories,Starter,3,5,Card,Completed,
T011964,U02367,2024-04-03,127.9,Course,Starter,1,20,Card,Completed,
T011965,U02367,2024-04-30,405.15,Subscription,Starter,1,5,Card,Completed,
T011966,U02368,2024-01-25,222.78,Accessories,Enterprise,2,10,PayPal,Refunded,2024-01-30
T011967,U02368,2024-01-25,195.32,Course,Pro,1,5,UPI,Completed,
T011968,U02368,2024-02-23,0.0,Accessories,Starter,2,5,UPI,Failed,
T011969,U02368,2024-02-22,150.02,Subscription,Enterprise,3,15,UPI,Refunded,2024-02-29
T011970,U02369,2024-10-14,89.63,Software,Analytics Add-on,1,10,Net Banking,Completed,
T011971,U02369,2024-10-12,54.5,Subscription,Pro,2,0,UPI,Completed,
T011972,U02369,2024-11-13,283.81,Software,Starter,1,0,Net Banking,Completed,
T011973,U02370,2024-07-23,447.88,Accessories,Pro,2,20,Card,Completed,
T011974,U02370,2024-08-17,102.87,Accessories,Pro,3,15,PayPal,Completed,
T011975,U02370,2024-08-19,272.8,Software,Analytics Add-on,1,0,UPI,Completed,
T011976,U02370,2024-09-19,386.18,Course,Analytics Add-on,3,10,Net Banking,Completed,
T011977,U02371,2024-10-03,152.88,Course,Analytics Add-on,1,5,Card,Completed,
T011978,U02371,2024-12-01,144.69,Software,Pro,2,20,Card,Completed,
T011979,U02372,2024-05-07,348.69,Accessories,Pro,2,10,PayPal,Completed,
T011980,U02372,2024-06-06,285.97,Subscription,Enterprise,1,15,UPI,Completed,
T011981,U02372,2024-07-04,353.49,Software,Analytics Add-on,3,10,Net Banking,Completed,
T011982,U02373,2024-02-19,399.56,Course,Pro,3,0,Card,Completed,
T011983,U02373,2024-04-14,368.13,Subscription,Starter,2,5,Card,Completed,
T011984,U02373,2024-04-13,260.75,Course,Pro,1,15,Net Banking,Completed,
T011985,U02374,2024-01-14,64.84,Software,Analytics Add-on,1,0,UPI,Completed,
T011986,U02374,2024-06-09,460.6,Accessories,Enterprise,1,10,PayPal,Completed,
T011987,U02374,2024-06-06,263.63,Subscription,Pro,1,5,Net Banking,Refunded,2024-06-13
T011988,U02374,2024-07-13,236.4,Accessories,Starter,3,0,Net Banking,Completed,
T011989,U02374,2024-07-13,43.91,Software,Starter,3,15,PayPal,Refunded,2024-07-18
T011990,U02374,2024-08-07,438.85,Accessories,Starter,2,10,UPI,Completed,
T011991,U02374,2024-08-08,308.23,Software,Pro,2,10,Card,Completed,
T011992,U02374,2024-09-11,82.76,Accessories,Enterprise,2,0,UPI,Completed,
T011993,U02374,2024-10-09,270.45,Accessories,Enterprise,1,5,Net Banking,Completed,
T011994,U02375,2024-08-28,363.82,Accessories,Starter,3,20,Net Banking,Completed,
T011995,U02375,2024-08-28,496.25,Accessories,Analytics Add-on,3,10,Card,Completed,
T011996,U02376,2024-05-30,0.0,Subscription,Starter,2,15,Card,Failed,
T011997,U02376,2024-05-31,323.92,Subscription,Starter,2,15,Net Banking,Completed,
T011998,U02376,2024-07-01,234.24,Course,Analytics Add-on,3,10,UPI,Completed,
T011999,U02376,2024-10-01,352.33,Software,Starter,3,10,Card,Completed,
T012000,U02376,2024-10-02,318.71,Course,Enterprise,3,15,Card,Completed,
T012001,U02376,2024-11-01,305.97,Software,Enterprise,3,0,Net Banking,Completed,
T012002,U02376,2024-11-01,393.21,Accessories,Starter,1,20,UPI,Completed,
T012003,U02376,2024-11-30,20.08,Course,Pro,2,0,Card,Completed,
T012004,U02376,2024-11-28,274.46,Course,Analytics Add-on,1,5,UPI,Completed,
T012005,U02376,2024-12-30,381.59,Course,Enterprise,2,15,Net Banking,Completed,
T012006,U02376,2025-01-26,0.0,Accessories,Starter,3,20,UPI,Failed,
T012007,U02376,2025-01-26,55.35,Accessories,Pro,2,10,Card,Completed,
T012008,U02376,2025-03-29,153.68,Course,Pro,1,10,UPI,Refunded,2025-04-02
T012009,U02377,2024-03-24,70.8,Course,Enterprise,2,15,PayPal,Completed,
T012010,U02377,2024-03-25,414.1,Subscription,Analytics Add-on,1,10,UPI,Completed,
T012011,U02377,2024-04-24,314.56,Subscription,Analytics Add-on,3,20,Net Banking,Completed,
T012012,U02377,2024-04-26,226.34,Software,Analytics Add-on,1,5,UPI,Completed,
T012013,U02377,2024-05-20,491.71,Accessories,Starter,3,5,Card,Completed,
T012014,U02377,2024-05-22,145.75,Subscription,Analytics Add-on,1,15,PayPal,Refunded,2024-05-27
T012015,U02378,2024-08-16,203.29,Course,Pro,2,20,Card,Completed,
T012016,U02379,2024-10-18,0.0,Accessories,Analytics Add-on,3,15,Net Banking,Failed,
T012017,U02379,2024-10-17,448.57,Software,Enterprise,3,10,Card,Completed,
T012018,U02379,2024-12-18,226.99,Subscription,Pro,3,5,Net Banking,Completed,
T012019,U02379,2024-12-19,348.23,Subscription,Pro,1,5,PayPal,Completed,
T012020,U02380,2024-02-28,0.0,Course,Analytics Add-on,3,15,PayPal,Failed,
T012021,U02380,2024-02-28,150.06,Accessories,Enterprise,3,20,PayPal,Completed,
T012022,U02380,2024-03-28,108.82,Accessories,Starter,1,10,UPI,Completed,
T012023,U02380,2024-04-27,402.72,Accessories,Enterprise,3,5,Net Banking,Completed,
T012024,U02380,2024-04-28,392.75,Subscription,Starter,3,10,Card,Completed,
T012025,U02380,2024-05-31,301.85,Course,Starter,2,20,Card,Completed,
T012026,U02380,2024-05-29,0.0,Accessories,Starter,2,0,UPI,Failed,
T012027,U02380,2024-06-25,372.09,Software,Starter,1,5,Card,Completed,
T012028,U02380,2024-06-22,146.97,Subscription,Pro,1,5,UPI,Completed,
T012029,U02380,2024-07-26,466.21,Software,Enterprise,2,0,UPI,Refunded,2024-07-30
T012030,U02380,2024-07-25,477.63,Subscription,Pro,1,20,PayPal,Completed,
T012031,U02380,2024-08-25,371.65,Accessories,Analytics Add-on,2,10,PayPal,Completed,
T012032,U02381,2024-09-17,434.88,Course,Analytics Add-on,2,5,UPI,Completed,
T012033,U02381,2024-09-16,36.15,Software,Starter,2,0,Net Banking,Completed,
T012034,U02381,2024-11-20,0.0,Subscription,Starter,2,0,UPI,Failed,
T012035,U02381,2024-11-17,121.76,Software,Pro,1,5,Net Banking,Completed,
T012036,U02381,2024-12-20,53.43,Course,Pro,3,15,PayPal,Completed,
T012037,U02381,2024-12-18,27.23,Subscription,Analytics Add-on,2,5,UPI,Completed,
T012038,U02382,2025-01-03,286.25,Software,Analytics Add-on,2,5,Net Banking,Completed,
T012039,U02383,2024-08-03,0.0,Course,Enterprise,3,0,Card,Failed,
T012040,U02383,2024-08-03,462.43,Software,Pro,2,15,Card,Completed,
T012041,U02383,2024-09-01,453.31,Course,Pro,2,5,UPI,Completed,
T012042,U02383,2024-09-01,265.84,Course,Pro,3,0,UPI,Completed,
T012043,U02383,2024-09-29,434.11,Course,Analytics Add-on,1,10,PayPal,Completed,
T012044,U02383,2024-09-26,51.48,Software,Analytics Add-on,2,20,Net Banking,Completed,
T012045,U02383,2024-11-01,381.49,Course,Starter,2,0,Net Banking,Refunded,2024-11-07
T012046,U02383,2024-11-27,144.37,Accessories,Starter,3,0,Net Banking,Completed,
T012047,U02383,2024-11-26,292.58,Subscription,Enterprise,2,0,UPI,Completed,
T012048,U02384,2024-03-31,216.36,Software,Starter,2,15,Net Banking,Refunded,2024-04-07
T012049,U02384,2024-05-06,197.14,Subscription,Starter,2,10,UPI,Completed,
T012050,U02384,2024-06-06,411.83,Course,Analytics Add-on,2,10,UPI,Completed,
T012051,U02384,2024-06-06,400.97,Accessories,Pro,2,5,Net Banking,Refunded,2024-06-10
T012052,U02384,2024-06-30,81.27,Accessories,Pro,3,20,PayPal,Completed,
T012053,U02384,2024-07-31,0.0,Subscription,Analytics Add-on,1,15,Net Banking,Failed,
T012054,U02384,2024-07-29,356.98,Course,Enterprise,1,20,PayPal,Completed,
T012055,U02384,2024-08-31,369.58,Accessories,Starter,3,10,Card,Completed,
T012056,U02384,2024-09-27,263.5,Subscription,Pro,2,10,UPI,Completed,
T012057,U02385,2024-03-19,287.66,Subscription,Enterprise,2,10,UPI,Completed,
T012058,U02385,2024-04-17,83.35,Accessories,Analytics Add-on,3,20,Net Banking,Completed,
T012059,U02385,2024-04-17,267.58,Software,Analytics Add-on,2,20,UPI,Completed,
T012060,U02386,2024-05-06,22.74,Subscription,Analytics Add-on,1,20,PayPal,Completed,
T012061,U02386,2024-06-05,95.0,Course,Enterprise,1,10,Card,Completed,
T012062,U02386,2024-06-03,127.85,Accessories,Starter,2,0,UPI,Completed,
T012063,U02386,2024-07-05,210.79,Course,Enterprise,3,10,Net Banking,Completed,
T012064,U02386,2024-07-05,467.04,Accessories,Enterprise,1,5,UPI,Completed,
T012065,U02386,2024-08-05,174.46,Software,Starter,2,5,Net Banking,Completed,
T012066,U02386,2024-08-05,444.19,Course,Starter,2,10,PayPal,Completed,
T012067,U02386,2024-09-03,202.77,Course,Pro,1,20,Card,Completed,
T012068,U02386,2024-10-31,140.1,Software,Starter,3,0,PayPal,Completed,
T012069,U02386,2024-11-03,114.88,Subscription,Analytics Add-on,1,20,Card,Completed,
T012070,U02386,2024-12-05,445.01,Subscription,Analytics Add-on,2,5,PayPal,Completed,
T012071,U02386,2025-01-30,391.94,Subscription,Pro,3,15,Net Banking,Completed,
T012072,U02387,2024-09-08,0.0,Software,Enterprise,2,10,Net Banking,Failed,
T012073,U02387,2024-09-09,246.97,Accessories,Analytics Add-on,1,0,PayPal,Refunded,2024-09-15
T012074,U02387,2024-10-09,96.43,Course,Pro,1,15,UPI,Completed,
T012075,U02387,2024-10-08,169.83,Accessories,Analytics Add-on,3,10,Card,Refunded,2024-10-13
T012076,U02388,2024-03-03,242.1,Software,Pro,1,10,Net Banking,Completed,
T012077,U02388,2024-02-29,314.5,Accessories,Enterprise,2,15,PayPal,Completed,
T012078,U02388,2024-06-03,280.96,Subscription,Starter,1,15,PayPal,Completed,
T012079,U02388,2024-07-04,120.79,Subscription,Enterprise,2,5,UPI,Completed,
T012080,U02388,2024-07-03,293.41,Software,Analytics Add-on,3,15,Net Banking,Completed,
T012081,U02388,2024-08-02,35.08,Course,Pro,3,15,Card,Completed,
T012082,U02388,2024-08-02,131.66,Accessories,Analytics Add-on,2,5,PayPal,Completed,
T012083,U02388,2024-08-30,197.82,Course,Starter,2,15,Net Banking,Completed,
T012084,U02388,2024-08-29,262.67,Software,Pro,3,10,Net Banking,Completed,
T012085,U02389,2024-04-09,87.32,Accessories,Analytics Add-on,1,0,PayPal,Completed,
T012086,U02389,2024-04-10,188.47,Subscription,Enterprise,3,20,PayPal,Completed,
T012087,U02389,2024-05-08,460.11,Course,Analytics Add-on,1,10,UPI,Completed,
T012088,U02389,2024-05-06,183.83,Subscription,Analytics Add-on,2,15,Net Banking,Refunded,2024-05-13
T012089,U02389,2024-06-09,114.76,Subscription,Enterprise,3,15,Card,Completed,
T012090,U02390,2024-04-18,363.32,Course,Pro,3,15,PayPal,Completed,
T012091,U02390,2024-04-19,258.54,Subscription,Enterprise,2,5,Net Banking,Completed,
T012092,U02390,2024-05-15,313.17,Subscription,Starter,3,10,PayPal,Completed,
T012093,U02390,2024-08-16,306.94,Subscription,Analytics Add-on,2,20,Net Banking,Completed,
T012094,U02390,2024-10-11,122.01,Accessories,Starter,1,0,Card,Completed,
T012095,U02390,2024-10-12,403.6,Subscription,Analytics Add-on,1,10,Card,Completed,
T012096,U02390,2024-12-15,220.84,Course,Enterprise,3,20,UPI,Completed,
T012097,U02391,2024-02-09,44.0,Software,Pro,2,15,PayPal,Completed,
T012098,U02392,2024-07-01,0.0,Software,Enterprise,2,0,Card,Failed,
T012099,U02392,2024-06-30,355.43,Software,Enterprise,3,0,UPI,Refunded,2024-07-05
T012100,U02392,2024-07-29,426.79,Accessories,Starter,3,5,UPI,Completed,
T012101,U02392,2024-07-28,90.36,Course,Starter,2,10,PayPal,Completed,
T012102,U02392,2024-08-29,135.4,Subscription,Pro,1,15,PayPal,Completed,
T012103,U02394,2024-11-19,142.11,Course,Analytics Add-on,1,15,PayPal,Completed,
T012104,U02394,2025-01-17,27.7,Software,Pro,1,0,PayPal,Completed,
T012105,U02394,2025-01-16,277.61,Accessories,Pro,1,10,UPI,Completed,
T012106,U02395,2024-03-13,0.0,Accessories,Starter,2,0,Card,Failed,
T012107,U02395,2024-03-15,284.22,Software,Pro,1,5,Net Banking,Completed,
T012108,U02395,2024-04-09,0.0,Software,Pro,2,0,Card,Failed,
T012109,U02395,2024-08-10,454.59,Subscription,Starter,3,20,Net Banking,Completed,
T012110,U02395,2024-08-09,221.11,Software,Pro,2,0,PayPal,Completed,
T012111,U02395,2024-09-10,165.51,Course,Enterprise,3,10,UPI,Completed,
T012112,U02396,2024-12-21,333.83,Course,Pro,3,15,Card,Completed,
T012113,U02398,2024-05-21,489.59,Software,Enterprise,1,0,PayPal,Completed,
T012114,U02398,2024-05-23,200.6,Course,Pro,3,10,Net Banking,Completed,
T012115,U02398,2024-06-23,82.17,Subscription,Starter,2,0,UPI,Completed,
T012116,U02399,2024-06-02,264.68,Software,Enterprise,3,5,PayPal,Completed,
T012117,U02399,2024-06-02,49.07,Course,Enterprise,1,10,UPI,Completed,
T012118,U02400,2024-12-21,167.89,Accessories,Analytics Add-on,2,10,UPI,Completed,
T012119,U02400,2025-01-21,70.3,Accessories,Enterprise,2,20,Card,Completed,
T012120,U02400,2025-01-19,62.96,Accessories,Enterprise,2,10,PayPal,Refunded,2025-01-25
T012121,U02400,2025-02-21,297.58,Subscription,Pro,2,5,UPI,Completed,
T012122,,2025-02-18,116.12,Accessories,Analytics Add-on,1,15,Card,Completed,
T012123,U02400,2025-03-21,413.48,Accessories,Analytics Add-on,1,0,Card,Completed,
T012124,U02400,2025-03-21,404.92,Subscription,Analytics Add-on,3,10,Net Banking,Refunded,2025-03-25
T012125,U02400,2025-05-25,461.67,Subscription,Analytics Add-on,1,20,UPI,Completed,
T012126,U02400,2025-05-22,150.74,Accessories,Pro,1,5,UPI,Completed,
T012127,U02400,2025-06-20,289.42,Course,Starter,2,10,UPI,Completed,
T012128,U02400,2025-06-19,110.86,Course,Enterprise,3,15,Net Banking,Completed,
T012129,U02400,2025-07-23,85.47,Subscription,Analytics Add-on,2,20,Card,Completed,
T012130,U02400,2025-09-17,273.68,Course,Starter,3,0,Card,Completed,
T012131,U02400,2025-10-14,118.56,Software,Starter,2,0,PayPal,Refunded,2025-10-21
T012132,U02400,2025-10-15,78.66,Software,Analytics Add-on,3,20,Net Banking,Refunded,2025-10-21
T012133,U02401,2024-08-18,215.56,Course,Enterprise,1,15,Net Banking,Completed,
T012134,U02401,2024-08-16,491.64,Accessories,Enterprise,2,0,UPI,Refunded,2024-08-22
T012135,U02402,2024-02-13,29.3,Software,Pro,2,5,Net Banking,Completed,
T012136,U02402,2024-02-15,471.49,Course,Starter,2,0,Card,Completed,
T012137,U02402,2024-03-12,293.15,Accessories,Enterprise,1,10,UPI,Completed,
T012138,U02402,2024-04-10,466.11,Subscription,Enterprise,2,15,PayPal,Completed,
T012139,U02402,2024-04-11,78.2,Subscription,Analytics Add-on,1,20,PayPal,Completed,
T012140,U02402,2024-06-12,20.64,Subscription,Analytics Add-on,3,0,UPI,Completed,
T012141,U02402,2024-06-11,351.59,Accessories,Pro,1,5,UPI,Completed,
T012142,U02402,2024-08-15,493.13,Course,Pro,3,10,Net Banking,Completed,
T012143,U02402,2024-08-15,164.46,Software,Pro,3,20,Net Banking,Completed,
T012144,U02404,2024-12-11,63.95,Software,Enterprise,2,0,UPI,Completed,
T012145,U02404,2024-12-10,283.01,Software,Starter,1,0,PayPal,Completed,
T012146,U02405,2024-02-24,200.34,Subscription,Pro,3,10,Card,Completed,
T012147,U02405,2024-02-23,64.76,Course,Enterprise,2,10,Card,Completed,
T012148,U02406,2024-04-03,77.97,Course,Enterprise,1,0,Net Banking,Completed,
T012149,U02407,2024-05-04,306.14,Course,Enterprise,3,15,PayPal,Completed,
T012150,U02407,2024-05-05,85.07,Accessories,Starter,2,5,UPI,Completed,
T012151,U02407,2024-08-02,340.14,Accessories,Starter,2,0,Net Banking,Completed,
T012152,U02407,2024-08-02,285.3,Subscription,Pro,3,20,UPI,Completed,
T012153,U02407,2024-09-02,0.0,Subscription,Enterprise,3,20,UPI,Failed,
T012154,U02408,2024-09-12,139.48,Subscription,Enterprise,3,15,PayPal,Completed,
T012155,U02409,2024-02-11,487.43,Accessories,Enterprise,1,0,Card,Completed,
T012156,U02409,2024-02-11,219.55,Software,Enterprise,2,5,Net Banking,Completed,
T012157,U02409,2024-03-12,326.54,Course,Enterprise,1,20,PayPal,Completed,
T012158,U02409,2024-03-15,151.64,Course,Starter,2,20,Net Banking,Completed,
T012159,U02409,2024-04-14,449.02,Software,Starter,1,10,Net Banking,Completed,
T012160,U02410,2024-08-15,0.0,Software,Pro,3,5,Card,Failed,
T012161,U02410,2024-08-17,82.66,Subscription,Analytics Add-on,3,0,Card,Refunded,2024-08-21
T012162,U02410,2024-09-18,186.9,Course,Analytics Add-on,2,15,PayPal,Completed,
T012163,U02410,2024-09-16,0.0,Subscription,Starter,1,5,Card,Failed,
T012164,U02411,2024-03-23,187.74,Software,Analytics Add-on,2,20,UPI,Completed,
T012165,U02412,2025-02-01,0.0,Software,Enterprise,3,5,UPI,Failed,
T012166,U02412,2025-02-01,340.61,Subscription,Pro,2,5,UPI,Completed,
T012167,U02412,2025-02-28,232.48,Course,Pro,1,10,Net Banking,Completed,
T012168,U02412,2025-02-28,92.39,Accessories,Pro,2,10,Net Banking,Completed,
T012169,U02412,2025-05-04,200.77,Subscription,Starter,1,5,UPI,Completed,
T012170,U02413,2024-02-05,455.29,Course,Analytics Add-on,3,20,PayPal,Completed,
T012171,U02413,2024-02-06,377.05,Subscription,Pro,1,0,UPI,Completed,
T012172,U02414,2024-12-23,0.0,Subscription,Analytics Add-on,2,15,Card,Failed,
T012173,U02415,2024-12-09,417.29,Subscription,Starter,2,0,Net Banking,Completed,
T012174,U02416,2024-11-20,0.0,Course,Enterprise,3,5,PayPal,Failed,
T012175,U02416,2024-11-21,0.0,Course,Enterprise,1,15,Card,Failed,
T012176,U02416,2024-12-20,0.0,Subscription,Pro,1,0,PayPal,Failed,
T012177,U02416,2024-12-20,85.79,Accessories,Pro,1,5,Net Banking,Completed,
T012178,U02418,2024-02-11,284.13,Software,Starter,2,10,PayPal,Completed,
T012179,U02418,2024-02-12,0.0,Subscription,Analytics Add-on,3,15,PayPal,Failed,
T012180,U02418,2024-04-07,292.75,Course,Starter,2,15,Card,Completed,
T012181,U02418,2024-05-11,398.65,Course,Analytics Add-on,2,0,UPI,Completed,
T012182,U02418,2024-06-08,315.75,Course,Starter,2,0,PayPal,Completed,
T012183,U02418,2024-06-06,22.58,Accessories,Pro,1,5,Card,Completed,
T012184,U02418,2024-07-11,339.26,Course,Starter,1,15,Card,Completed,
T012185,U02418,2024-07-11,483.01,Course,Pro,2,15,Card,Completed,
T012186,U02418,2024-08-09,378.64,Course,Analytics Add-on,1,5,Net Banking,Completed,
T012187,U02418,2024-10-11,269.23,Subscription,Enterprise,2,0,UPI,Completed,
T012188,U02418,2024-10-11,175.18,Accessories,Pro,1,15,UPI,Completed,
T012189,U02418,2024-11-03,292.6,Software,Pro,1,15,PayPal,Completed,
T012190,U02419,2024-09-24,250.1,Software,Analytics Add-on,3,0,Net Banking,Completed,
T012191,U02421,2025-01-11,264.57,Accessories,Enterprise,3,15,PayPal,Refunded,2025-01-16
T012192,U02421,2025-03-07,125.5,Subscription,Enterprise,2,5,PayPal,Completed,
T012193,U02421,2025-04-06,474.63,Subscription,Analytics Add-on,2,20,PayPal,Completed,
T012194,U02421,2025-05-08,374.27,Subscription,Analytics Add-on,3,5,Net Banking,Completed,
T012195,U02421,2025-05-09,241.24,Course,Enterprise,2,15,Card,Completed,
T012196,U02421,2025-06-07,468.68,Course,Analytics Add-on,2,0,Card,Completed,
T012197,U02421,2025-06-08,0.0,Software,Starter,1,20,Card,Failed,
