user_id,signup_date,acquisition_channel,campaign,country,city,device,subscription_plan,gender,age_group
U01518,2024-09-24,Referral,CMP112,UK,London,Mobile,Basic,Male,35-44
U01519,2024-09-22,Facebook,CMP116,Canada,Vancouver,Mobile,Basic,Male,25-34
U01520,2024-09-25,LinkedIn,CMP101,Australia,Melbourne,Desktop,Free,Male,45-54
U01521,2024-02-04,Facebook,CMP107,India,Chennai,Tablet,Free,Female,35-44
U01522,2024-02-18,Referral,CMP115,India,Bengaluru,Mobile,Free,Female,25-34
U01523,2024-06-25,Organic,CMP107,Australia,Melbourne,Desktop,Basic,Female,35-44
U01524,2024-11-15,Facebook,CMP118,Germany,Berlin,Mobile,Premium,Male,18-24
U01525,2024-04-20,Google Ads,CMP109,UK,London,Mobile,Premium,Female,35-44
U01526,2024-10-21,Referral,CMP109,Canada,Vancouver,Mobile,Free,Male,25-34
U01527,2024-04-20,Referral,CMP105,India,Chennai,Mobile,Basic,Male,35-44
U01528,2024-02-09,Google Ads,CMP117,India,Coimbatore,Desktop,Premium,Female,35-44
U01529,2024-06-03,Organic,CMP108,Canada,Vancouver,Desktop,Basic,Female,35-44
U01530,2024-06-08,Facebook,CMP117,Canada,Toronto,Tablet,Free,Male,35-44
U01531,2024-12-30,LinkedIn,CMP118,USA,Austin,Desktop,Premium,Female,18-24
U01532,2024-10-12,Black Friday,CMP112,Germany,Berlin,Mobile,Basic,Female,35-44
U01533,2024-08-05,Referral,CMP118,USA,New York,Desktop,Basic,Male,18-24
U01534,2024-04-10,Facebook,CMP117,Germany,Berlin,Mobile,Premium,Female,35-44
U01535,2024-02-18,Facebook,CMP117,UK,London,Tablet,Basic,Male,35-44
U01536,2024-11-24,LinkedIn,CMP102,Germany,Munich,Desktop,Premium,Male,18-24
U01537,2024-08-29,Black Friday,CMP115,Canada,Vancouver,Mobile,Basic,Male,18-24
U01538,2024-07-08,Referral,CMP105,India,Bengaluru,Tablet,Free,Male,18-24
U01539,2024-08-02,Organic,CMP115,India,Bengaluru,Tablet,Free,Female,18-24
U01540,2024-10-05,Google Ads,CMP120,UK,London,Desktop,Premium,Female,25-34
U01541,2024-10-27,Facebook,CMP117,Australia,Sydney,Tablet,Basic,Female,18-24
U01542,2024-02-03,Referral,CMP105,USA,Seattle,Desktop,Free,Male,45-54
U01543,2024-01-23,Referral,CMP107,UK,Manchester,Mobile,Premium,Male,35-44
U01544,2024-05-20,Facebook,CMP104,Canada,Vancouver,Desktop,Premium,Male,45-54
U01545,2024-02-15,Organic,CMP106,India,Bengaluru,Mobile,Free,Female,18-24
U01546,2024-03-27,Google Ads,CMP112,India,Coimbatore,Mobile,Premium,Male,35-44
U01547,2024-12-14,Google Ads,CMP105,Australia,Melbourne,Mobile,Basic,Female,25-34
U01548,2024-05-22,Referral,CMP111,USA,Austin,Mobile,Free,Female,25-34
U01549,2024-03-31,Facebook,CMP115,UK,Manchester,Mobile,Basic,Female,35-44
U01550,2024-06-27,Referral,CMP115,Australia,Sydney,Mobile,Premium,Female,25-34
U01551,2024-10-02,Google Ads,CMP114,Canada,Vancouver,Tablet,Premium,Female,25-34
U01552,2024-06-24,Referral,CMP118,Australia,Melbourne,Mobile,Premium,Male,35-44
U01553,2024-04-21,Facebook,CMP102,Germany,Berlin,Tablet,Premium,Male,45-54
U01554,2024-03-12,Referral,CMP111,Germany,Munich,Tablet,Basic,Male,35-44
U01555,2024-12-25,Black Friday,CMP112,India,Chennai,Mobile,Basic,Female,35-44
U01556,2024-06-21,Organic,CMP106,Australia,Melbourne,Desktop,Free,Female,25-34
U01557,2024-01-12,Referral,CMP115,Germany,Munich,Tablet,Basic,Female,25-34
U01558,2024-05-09,Facebook,CMP120,Australia,Melbourne,Desktop,Premium,Female,35-44
U01559,2024-01-21,Referral,CMP104,USA,Austin,Desktop,Basic,Female,18-24
U01560,2024-03-24,Google Ads,CMP110,Canada,Toronto,Tablet,Free,Male,35-44
U01561,2024-01-28,Facebook,CMP105,India,Coimbatore,Desktop,Basic,Male,45-54
U01562,2024-01-01,Google Ads,CMP107,Australia,Sydney,Desktop,Basic,Male,25-34
U01563,2024-04-30,LinkedIn,CMP103,USA,Seattle,Mobile,Free,Female,18-24
U01564,2024-09-01,Facebook,CMP104,USA,Austin,Tablet,Premium,Female,25-34
U01565,2024-08-29,LinkedIn,CMP115,Australia,Sydney,Mobile,Basic,Male,35-44
U01566,2024-03-09,Facebook,CMP110,Germany,Munich,Tablet,Basic,Male,35-44
U01567,2024-09-07,Black Friday,CMP119,Australia,Sydney,Mobile,Premium,Male,25-34
U01568,2024-07-07,Facebook,CMP117,UK,London,Tablet,Premium,Female,18-24
U01569,2024-11-26,Google Ads,CMP116,USA,New York,Mobile,Free,Female,45-54
U01570,2024-02-17,LinkedIn,CMP106,UK,Manchester,Mobile,Basic,Female,45-54
U01571,2024-12-11,Organic,CMP109,Germany,Munich,Mobile,Free,Female,18-24
U01572,2024-08-26,Facebook,CMP104,India,Bengaluru,Desktop,Free,Male,35-44
U01573,2024-03-06,Referral,CMP113,Canada,Vancouver,Mobile,Basic,Female,45-54
U01574,2024-01-28,LinkedIn,CMP109,UK,London,Tablet,Basic,Female,45-54
U01575,2024-12-30,Referral,CMP112,UK,London,Mobile,Basic,Female,18-24
U01576,2024-03-17,Facebook,CMP119,India,Coimbatore,Mobile,Premium,Female,45-54
U01577,2024-01-25,Facebook,CMP102,Germany,Berlin,Desktop,Basic,Female,18-24
U01578,2024-11-02,Facebook,CMP109,Australia,Melbourne,Desktop,Premium,Female,18-24
U01579,2024-10-04,Google Ads,CMP110,UK,Manchester,Desktop,Free,Female,35-44
U01580,2024-06-01,Organic,CMP120,Australia,Sydney,Desktop,Premium,Male,45-54
U01581,2024-05-07,Organic,CMP118,USA,New York,Mobile,Premium,Male,45-54
U01582,2024-08-08,Facebook,CMP115,UK,London,Tablet,Premium,Female,18-24
U01583,2024-02-09,Facebook,CMP102,UK,London,Tablet,Premium,Male,45-54
U01584,2024-09-19,Organic,CMP111,Australia,Melbourne,Desktop,Basic,Male,25-34
U01585,2024-05-11,Black Friday,CMP103,Australia,Melbourne,Mobile,Free,Female,35-44
U01586,2024-11-11,Referral,CMP108,Canada,Toronto,Desktop,Premium,Female,25-34
U01587,2024-08-11,Black Friday,CMP106,UK,Manchester,Tablet,Premium,Male,45-54
U01588,2024-04-02,Facebook,CMP109,Australia,Sydney,Desktop,Free,Male,45-54
U01589,2024-12-02,Facebook,CMP109,USA,Austin,Tablet,Premium,Female,18-24
U01590,2024-04-23,Organic,CMP111,USA,New York,Mobile,Premium,Female,45-54
U01591,2024-10-28,Black Friday,CMP120,Germany,Munich,Tablet,Basic,Female,18-24
U01592,2024-06-24,Facebook,CMP112,UK,Manchester,Mobile,Basic,Female,25-34
U01593,2024-09-29,Google Ads,CMP113,Australia,Melbourne,Desktop,Free,Male,45-54
U01594,2024-10-14,Organic,CMP107,UK,Manchester,Desktop,Basic,Female,45-54
U01595,2024-12-11,Organic,CMP105,Germany,Berlin,Tablet,Basic,Female,45-54
U01596,2024-01-12,Referral,CMP116,UK,London,Desktop,Premium,Male,45-54
U01597,2024-11-06,Organic,CMP113,India,Chennai,Mobile,Free,Female,25-34
U01598,2024-03-22,LinkedIn,CMP118,Australia,Melbourne,Desktop,Free,Female,35-44
U01599,2024-06-12,Black Friday,CMP104,UK,Manchester,Tablet,Premium,Female,25-34
U01600,2024-07-25,LinkedIn,CMP110,Germany,Munich,Mobile,Free,Female,35-44
U01601,2024-01-02,Facebook,CMP115,Canada,Toronto,Tablet,Free,Female,45-54
U01602,2024-08-02,Google Ads,CMP101,Germany,Berlin,Mobile,Premium,Male,45-54
U01603,2024-01-12,Referral,CMP108,UK,London,Tablet,Premium,Female,18-24
U01604,2024-07-08,Black Friday,CMP120,India,Bengaluru,Desktop,Premium,Male,25-34
U01605,2024-08-22,Black Friday,CMP108,UK,London,Desktop,Premium,Male,35-44
U01606,2024-03-08,Organic,CMP101,UK,London,Tablet,Basic,Female,25-34
U01607,2024-12-16,LinkedIn,CMP108,Canada,Toronto,Desktop,Premium,Male,35-44
U01608,2024-03-22,LinkedIn,CMP103,USA,New York,Tablet,Free,Female,45-54
U01609,2024-07-16,LinkedIn,CMP109,India,Bengaluru,Tablet,Free,Male,45-54
U01610,2024-09-03,Organic,CMP110,Australia,Melbourne,Tablet,Free,Female,45-54
U01611,2024-09-18,Black Friday,CMP115,Australia,Melbourne,Mobile,Free,Male,35-44
U01612,2024-10-23,Black Friday,CMP106,India,Coimbatore,Desktop,Premium,Female,25-34
U01613,2024-05-04,Google Ads,CMP109,Germany,Berlin,Desktop,Premium,Male,45-54
U01614,2024-12-29,Google Ads,CMP109,Germany,Munich,Desktop,Premium,Female,35-44
U01615,2024-08-18,Facebook,CMP119,Australia,Melbourne,Tablet,Free,Male,25-34
U01616,2024-09-24,Organic,CMP108,UK,Manchester,Tablet,Basic,Female,35-44
U01617,2024-03-22,Black Friday,CMP110,Canada,Vancouver,Tablet,Basic,Female,25-34
U01618,2024-12-21,Google Ads,CMP120,USA,Austin,Desktop,Basic,Male,18-24
U01619,2024-04-18,Facebook,CMP105,Canada,Toronto,Desktop,Basic,Female,45-54
U01620,2024-11-12,Facebook,CMP105,USA,Seattle,Tablet,Basic,Female,45-54
U01621,2024-09-05,Google Ads,CMP117,Australia,Melbourne,Mobile,Basic,Female,18-24
U01622,2024-12-08,Facebook,CMP108,India,Coimbatore,Mobile,Free,Male,35-44
U01623,2024-11-07,Organic,CMP107,Australia,Melbourne,Desktop,Basic,Male,25-34
U01624,2024-04-13,Black Friday,CMP102,UK,Manchester,Tablet,Free,Female,18-24
U01625,2024-05-18,Referral,CMP118,Canada,Toronto,Mobile,Basic,Male,25-34
U01626,2024-05-11,Google Ads,CMP108,Australia,Sydney,Tablet,Premium,Female,25-34
U01627,2024-01-21,Facebook,CMP118,Canada,Vancouver,Mobile,Premium,Male,18-24
U01628,2024-03-08,Facebook,CMP102,Canada,Toronto,Mobile,Free,Female,45-54
U01629,2024-02-20,Organic,CMP111,Canada,Toronto,Mobile,Basic,Male,45-54
U01630,2024-02-12,Google Ads,CMP104,Germany,Berlin,Tablet,Basic,Female,18-24
U01631,2024-10-24,Organic,CMP115,Germany,Berlin,Tablet,Premium,Female,18-24
U01632,2024-05-08,Referral,CMP109,Germany,Munich,Tablet,Free,Female,45-54
U01633,2024-09-20,Black Friday,CMP110,UK,Manchester,Tablet,Free,Female,35-44
U01634,2024-12-13,Referral,CMP110,Canada,Vancouver,Mobile,Free,Female,18-24
U01635,2024-06-12,LinkedIn,CMP116,Canada,Toronto,Mobile,Free,Female,35-44
U01636,2024-02-18,Facebook,CMP118,Germany,Berlin,Mobile,Free,Male,25-34
U01637,2024-06-06,Facebook,CMP111,Canada,Vancouver,Mobile,Premium,Female,25-34
U01638,2024-10-19,Google Ads,CMP111,Australia,Sydney,Mobile,Basic,Male,25-34
U01639,2024-11-08,Google Ads,CMP111,Australia,Melbourne,Tablet,Premium,Female,35-44
U01640,2024-04-27,LinkedIn,CMP110,UK,Manchester,Mobile,Basic,Female,35-44
U01641,2024-06-10,Facebook,CMP114,Germany,Munich,Desktop,Free,Female,18-24
U01642,2024-07-28,Black Friday,CMP105,UK,Manchester,Desktop,Free,Male,25-34
U01643,2024-12-04,Facebook,CMP110,Australia,Melbourne,Mobile,Basic,Female,45-54
U01644,2024-06-15,Referral,CMP107,Canada,Toronto,Tablet,Premium,Female,35-44
U01645,2024-02-24,Google Ads,CMP106,India,Coimbatore,Tablet,Basic,Female,18-24
U01646,2024-12-03,Black Friday,CMP116,Germany,Berlin,Desktop,Premium,Female,18-24
U01647,2024-02-21,Black Friday,CMP111,India,Coimbatore,Tablet,Basic,Female,35-44
U01648,2024-02-26,Google Ads,CMP103,Germany,Munich,Tablet,Basic,Male,25-34
U01649,2024-10-28,Referral,CMP107,UK,London,Desktop,Free,Female,35-44
U01650,2024-10-12,Facebook,CMP101,Canada,Toronto,Mobile,Premium,Female,35-44
U01651,2024-08-16,Google Ads,CMP106,Australia,Melbourne,Desktop,Free,Female,35-44
U01652,2024-06-19,Black Friday,CMP109,USA,Austin,Tablet,Premium,Male,25-34
U01653,2024-03-02,LinkedIn,CMP114,Australia,Melbourne,Desktop,Free,Male,35-44
U01654,2024-01-09,LinkedIn,CMP102,Canada,Vancouver,Tablet,Basic,Female,35-44
U01655,2024-11-20,Black Friday,CMP103,India,Bengaluru,Mobile,Premium,Male,25-34
U01656,2024-09-19,Referral,CMP115,India,Bengaluru,Tablet,Free,Male,45-54
U01657,2024-05-21,LinkedIn,CMP105,Germany,Munich,Mobile,Free,Female,45-54
U01658,2024-09-27,Black Friday,CMP114,Australia,Sydney,Desktop,Premium,Female,18-24
U01659,2024-11-15,Organic,CMP101,Germany,Berlin,Desktop,Basic,Male,35-44
U01660,2024-04-24,Black Friday,CMP111,Canada,Vancouver,Tablet,Premium,Male,35-44
U01661,2024-10-22,Google Ads,CMP105,USA,New York,Desktop,Free,Male,18-24
U01662,2024-09-30,Organic,CMP105,Canada,Vancouver,Mobile,Basic,Female,25-34
U01663,2024-12-02,Google Ads,CMP110,USA,New York,Desktop,Basic,Male,25-34
U01664,2024-06-30,Google Ads,CMP115,India,Chennai,Desktop,Free,Female,25-34
U01665,2024-07-13,LinkedIn,CMP115,India,Coimbatore,Mobile,Free,Female,18-24
U01666,2024-02-17,Referral,CMP119,USA,Seattle,Tablet,Free,Male,25-34
U01667,2024-03-02,Black Friday,CMP120,Germany,Munich,Tablet,Basic,Female,25-34
U01668,2024-04-17,Referral,CMP112,India,Coimbatore,Desktop,Premium,Male,45-54
U01669,2024-01-09,LinkedIn,CMP114,India,Coimbatore,Mobile,Basic,Female,35-44
U01670,2024-02-03,Black Friday,CMP110,Germany,Berlin,Tablet,Free,Female,45-54
U01671,2024-01-09,Black Friday,CMP111,UK,London,Mobile,Free,Male,18-24
U01672,2024-03-06,Google Ads,CMP105,Canada,Vancouver,Mobile,Free,Male,35-44
U01673,2024-07-09,LinkedIn,CMP106,Canada,Vancouver,Mobile,Free,Male,25-34
U01674,2024-07-05,Google Ads,CMP101,India,Coimbatore,Mobile,Basic,Female,35-44
U01675,2024-05-15,Facebook,CMP101,Canada,Toronto,Desktop,Free,Female,18-24
U01676,2024-03-14,Organic,CMP118,Germany,Munich,Tablet,Premium,Male,25-34
U01677,2024-02-21,Facebook,CMP108,India,Chennai,Desktop,Free,Male,45-54
U01678,2024-08-25,Referral,CMP115,Germany,Berlin,Tablet,Premium,Male,35-44
U01679,2024-08-31,Facebook,CMP105,Germany,Munich,Tablet,Premium,Female,18-24
U01680,2024-09-01,Black Friday,CMP119,Germany,Berlin,Mobile,Free,Male,25-34
U01681,2024-04-25,Organic,CMP104,Australia,Melbourne,Desktop,Premium,Male,25-34
U01682,2024-04-25,Google Ads,CMP110,UK,Manchester,Tablet,Basic,Female,25-34
U01683,2024-06-16,Facebook,CMP105,Germany,Berlin,Tablet,Basic,Male,25-34
U01684,2024-04-03,Google Ads,CMP102,India,Chennai,Mobile,Basic,Female,18-24
U01685,2024-10-19,LinkedIn,CMP112,Germany,Berlin,Tablet,Premium,Female,45-54
U01686,2024-04-19,Referral,CMP109,Germany,Munich,Mobile,Premium,Female,35-44
U01687,2024-06-21,Facebook,CMP111,USA,Austin,Tablet,Basic,Male,35-44
U01688,2024-09-22,Organic,CMP112,UK,Manchester,Tablet,Free,Male,18-24
U01689,2024-04-26,Organic,CMP104,Germany,Munich,Mobile,Basic,Female,45-54
U01690,2024-08-11,Organic,CMP117,Canada,Toronto,Desktop,Premium,Male,25-34
U01691,2024-12-14,Organic,CMP107,USA,Seattle,Tablet,Basic,Male,18-24
U01692,2024-09-29,Referral,CMP108,UK,London,Desktop,Free,Male,25-34
U01693,2024-11-21,Referral,CMP108,Australia,Sydney,Tablet,Premium,Female,25-34
U01694,2024-05-22,LinkedIn,CMP110,India,Coimbatore,Tablet,Basic,Female,45-54
U01695,2024-06-13,Black Friday,CMP110,USA,New York,Mobile,Basic,Female,25-34
U01696,2024-11-09,Organic,CMP102,Canada,Vancouver,Mobile,Free,Female,25-34
U01697,2024-05-04,Google Ads,CMP114,Germany,Munich,Tablet,Free,Male,35-44
U01698,2024-02-06,Facebook,CMP105,USA,Austin,Mobile,Premium,Male,25-34
U01699,2024-08-15,Black Friday,CMP109,USA,Austin,Mobile,Premium,Male,35-44
U01700,2024-09-25,Black Friday,CMP120,India,Coimbatore,Mobile,Premium,Female,35-44
U01701,2024-03-04,Black Friday,CMP120,Canada,Vancouver,Mobile,Free,Female,35-44
U01702,2024-01-21,Facebook,CMP104,Germany,Munich,Desktop,Premium,Male,45-54
U01703,2024-05-29,Referral,CMP104,USA,New York,Tablet,Premium,Female,25-34
U01704,2024-12-06,Black Friday,CMP114,Germany,Munich,Mobile,Premium,Male,35-44
U01705,2024-05-21,Black Friday,CMP117,UK,Manchester,Desktop,Premium,Female,35-44
U01706,2024-02-12,Organic,CMP116,India,Chennai,Tablet,Basic,Male,45-54
U01707,2024-12-06,Organic,CMP116,UK,Manchester,Tablet,Premium,Female,18-24
U01708,2024-11-04,Referral,CMP104,India,Bengaluru,Mobile,Free,Male,35-44
U01709,2024-10-24,Black Friday,CMP120,Australia,Melbourne,Desktop,Premium,Male,35-44
U01710,2024-11-27,LinkedIn,CMP119,Germany,Berlin,Desktop,Premium,Female,18-24
U01711,2024-04-20,Google Ads,CMP101,Canada,Vancouver,Mobile,Basic,Female,18-24
U01712,2024-08-21,Facebook,CMP112,UK,Manchester,Mobile,Basic,Female,18-24
U01713,2024-06-15,Black Friday,CMP109,Germany,Berlin,Mobile,Premium,Female,45-54
U01714,2024-06-27,LinkedIn,CMP103,USA,Austin,Desktop,Premium,Male,35-44
U01715,2024-06-05,Black Friday,CMP103,India,Bengaluru,Desktop,Basic,Female,25-34
U01716,2024-07-14,Facebook,CMP116,USA,Austin,Desktop,Basic,Female,25-34
U01717,2024-03-27,Organic,CMP104,UK,London,Tablet,Basic,Female,25-34
U01718,2024-07-22,Black Friday,CMP103,Canada,Toronto,Mobile,Free,Female,35-44
U01719,2024-03-15,Facebook,CMP118,Australia,Melbourne,Desktop,Free,Female,18-24
U01720,2024-05-30,Referral,CMP103,Canada,Vancouver,Mobile,Basic,Male,25-34
U01721,2024-10-07,Black Friday,CMP109,USA,New York,Desktop,Free,Male,25-34
U01722,2024-04-25,Black Friday,CMP107,Germany,Berlin,Mobile,Basic,Male,18-24
U01723,2024-11-09,LinkedIn,CMP114,Germany,Berlin,Desktop,Free,Female,45-54
U01724,2024-05-13,Facebook,CMP109,Australia,Melbourne,Desktop,Basic,Male,35-44
U01725,2024-10-03,Organic,CMP105,UK,Manchester,Tablet,Free,Male,18-24
U01726,2024-09-16,LinkedIn,CMP118,Australia,Melbourne,Mobile,Premium,Male,35-44
U01727,2024-12-25,Referral,CMP108,Australia,Melbourne,Desktop,Premium,Male,45-54
U01728,2024-11-12,LinkedIn,CMP119,Germany,Munich,Mobile,Free,Male,45-54
U01729,2024-10-13,Organic,CMP112,Australia,Melbourne,Tablet,Free,Male,35-44
U01730,2024-02-03,Facebook,CMP119,Australia,Melbourne,Tablet,Free,Female,45-54
U01731,2024-12-26,LinkedIn,CMP107,USA,Seattle,Desktop,Basic,Female,35-44
U01732,2024-04-29,Referral,CMP114,Canada,Toronto,Tablet,Premium,Female,18-24
U01733,2024-11-08,Black Friday,CMP112,India,Bengaluru,Mobile,Free,Male,45-54
U01734,2024-03-23,Google Ads,CMP108,Australia,Sydney,Mobile,Free,Female,18-24
U01735,2024-06-18,Organic,CMP113,India,Bengaluru,Tablet,Premium,Female,45-54
U01736,2024-07-14,LinkedIn,CMP105,Australia,Melbourne,Mobile,Free,Female,35-44
U01737,2024-03-31,LinkedIn,CMP109,Australia,Melbourne,Mobile,Free,Female,45-54
U01738,2024-04-12,Facebook,CMP103,USA,Austin,Desktop,Free,Female,18-24
U01739,2024-11-06,Referral,CMP102,India,Bengaluru,Desktop,Free,Male,18-24
U01740,2024-09-27,Organic,CMP111,India,Coimbatore,Desktop,Free,Female,18-24
U01741,2024-03-29,Black Friday,CMP120,USA,Austin,Mobile,Premium,Male,35-44
U01742,2024-02-19,Google Ads,CMP120,Australia,Melbourne,Tablet,Free,Female,25-34
U01743,2024-09-16,LinkedIn,CMP101,USA,Seattle,Mobile,Premium,Male,35-44
U01744,2024-05-29,Facebook,CMP106,India,Bengaluru,Tablet,Free,Male,45-54
U01745,2024-04-08,Google Ads,CMP120,Canada,Vancouver,Desktop,Premium,Female,45-54
U01746,2024-02-29,Referral,CMP103,Australia,Melbourne,Mobile,Basic,Male,25-34
U01747,2024-09-08,LinkedIn,CMP102,USA,Austin,Mobile,Basic,Male,18-24
U01748,2024-12-05,Facebook,CMP117,Australia,Melbourne,Tablet,Premium,Male,35-44
U01749,2024-06-13,LinkedIn,CMP107,USA,Austin,Tablet,Basic,Female,45-54
U01750,2024-07-12,LinkedIn,CMP101,India,Coimbatore,Mobile,Basic,Female,45-54
U01751,2024-06-05,Facebook,CMP102,Germany,Berlin,Mobile,Free,Female,25-34
U01752,2024-11-24,Black Friday,CMP102,UK,London,Mobile,Basic,Female,25-34
U01753,2024-06-29,Organic,CMP114,Canada,Toronto,Tablet,Basic,Male,25-34
U01754,2024-02-20,Google Ads,CMP108,Germany,Munich,Mobile,Premium,Male,45-54
U01755,2024-04-15,Black Friday,CMP120,Canada,Toronto,Mobile,Basic,Male,18-24
U01756,2024-05-28,Google Ads,CMP111,India,Chennai,Desktop,Free,Female,45-54
U01757,2024-01-23,Google Ads,CMP120,USA,New York,Tablet,Premium,Female,45-54
U01758,2024-12-14,Black Friday,CMP110,Canada,Toronto,Tablet,Premium,Female,45-54
U01759,2024-12-19,LinkedIn,CMP114,India,Coimbatore,Desktop,Free,Female,35-44
U01760,2024-11-03,Black Friday,CMP113,India,Chennai,Tablet,Basic,Male,25-34
U01761,2024-02-06,Organic,CMP104,Australia,Sydney,Desktop,Free,Male,35-44
U01762,2024-03-26,Facebook,CMP113,Australia,Melbourne,Tablet,Basic,Female,35-44
U01763,2024-02-25,LinkedIn,CMP107,India,Chennai,Tablet,Basic,Male,25-34
U01764,2024-09-22,LinkedIn,CMP116,India,Chennai,Mobile,Free,Male,45-54
U01765,2024-04-04,Black Friday,CMP103,India,Chennai,Desktop,Premium,Female,45-54
U01766,2024-03-14,Referral,CMP102,Germany,Berlin,Mobile,Premium,Female,18-24
U01767,2024-10-18,Google Ads,CMP111,India,Coimbatore,Mobile,Basic,Female,25-34
U01768,2024-11-25,LinkedIn,CMP113,India,Chennai,Desktop,Premium,Male,25-34
U01769,2024-04-04,Google Ads,CMP111,Australia,Melbourne,Mobile,Basic,Male,25-34
U01770,2024-11-04,Facebook,CMP118,Canada,Toronto,Mobile,Premium,Female,18-24
U01771,2024-02-27,Organic,CMP114,Australia,Sydney,Tablet,Premium,Male,35-44
U01772,2024-07-08,Google Ads,CMP104,India,Bengaluru,Mobile,Free,Female,18-24
U01773,2024-10-15,LinkedIn,CMP119,India,Chennai,Mobile,Premium,Male,18-24
U01774,2024-01-11,LinkedIn,CMP119,Australia,Melbourne,Desktop,Premium,Female,45-54
U01775,2024-05-01,LinkedIn,CMP120,Australia,Melbourne,Desktop,Premium,Female,45-54
U01776,2024-03-19,Referral,CMP112,Germany,Berlin,Mobile,Basic,Male,45-54
U01777,2024-05-11,Facebook,CMP101,USA,Austin,Desktop,Free,Male,45-54
U01778,2024-07-29,Referral,CMP108,Australia,Melbourne,Mobile,Premium,Female,25-34
U01779,2024-07-26,LinkedIn,CMP115,Germany,Munich,Desktop,Basic,Female,35-44
U01780,2024-06-21,Black Friday,CMP113,UK,London,Tablet,Premium,Male,25-34
U01781,2024-04-21,Google Ads,CMP119,Australia,Sydney,Tablet,Premium,Female,45-54
U01782,2024-10-07,Facebook,CMP110,Germany,Berlin,Desktop,Free,Female,18-24
U01783,2024-10-04,LinkedIn,CMP110,Australia,Melbourne,Mobile,Free,Male,35-44
U01784,2024-10-09,Black Friday,CMP113,USA,Seattle,Desktop,Free,Female,18-24
U01785,2024-12-21,LinkedIn,CMP119,USA,Seattle,Mobile,Basic,Male,45-54
U01786,2024-10-21,Google Ads,CMP114,USA,Austin,Desktop,Free,Male,45-54
U01787,2024-06-10,Referral,CMP117,Canada,Toronto,Tablet,Free,Male,18-24
U01788,2024-01-11,Organic,CMP111,India,Chennai,Desktop,Basic,Male,25-34
U01789,2024-04-19,Organic,CMP112,UK,Manchester,Tablet,Basic,Female,35-44
U01790,2024-12-26,Facebook,CMP110,USA,New York,Tablet,Free,Male,25-34
U01791,2024-07-31,Referral,CMP120,India,Coimbatore,Mobile,Premium,Female,35-44
U01792,2024-12-19,Organic,CMP105,USA,Austin,Mobile,Free,Male,45-54
U01793,2024-08-30,LinkedIn,CMP106,Germany,Berlin,Tablet,Premium,Female,45-54
U01794,2024-10-26,Google Ads,CMP115,Canada,Toronto,Desktop,Premium,Female,35-44
U01795,2024-02-13,Organic,CMP106,UK,London,Tablet,Basic,Female,25-34
U01796,2024-02-26,Google Ads,CMP111,Australia,Melbourne,Tablet,Free,Female,45-54
U01797,2024-01-09,Referral,CMP114,Canada,Toronto,Desktop,Basic,Male,35-44
U01798,2024-09-23,LinkedIn,CMP111,India,Chennai,Mobile,Premium,Male,35-44
U01799,2024-05-14,LinkedIn,CMP111,Germany,Berlin,Desktop,Premium,Female,18-24
U01800,2024-06-19,Organic,CMP105,Canada,Toronto,Tablet,Premium,Male,35-44
U01801,2024-07-13,LinkedIn,CMP113,USA,Austin,Mobile,Premium,Female,45-54
U01802,2024-06-20,Referral,CMP114,UK,Manchester,Tablet,Basic,Male,35-44
U01803,2024-05-13,Google Ads,CMP116,Canada,Vancouver,Desktop,Free,Female,18-24
U01804,2024-12-07,Referral,CMP104,UK,London,Mobile,Free,Male,18-24
U01805,2024-03-31,Organic,CMP105,UK,London,Mobile,Free,Male,18-24
