subscription_id,user_id,start_date,renewal_date,end_date,monthly_fee,status
S01416,U01416,2024-07-27,2024-08-26,2024-10-25,50,Cancelled
S01417,U01417,2024-04-16,2024-05-16,2024-08-14,50,Cancelled
S01418,U01418,2024-08-12,2024-09-11,2024-09-11,0,Cancelled
S01419,U01419,2024-02-21,2024-03-22,2024-06-20,50,Cancelled
S01420,U01420,2024-04-24,2024-05-24,2024-11-20,0,Cancelled
S01421,U01421,2024-09-30,2024-10-30,2025-02-27,50,Cancelled
S01422,U01422,2024-10-25,2024-11-24,2025-04-23,20,Cancelled
S01423,U01423,2024-06-20,2024-07-20,2024-09-18,20,Cancelled
S01424,U01424,2024-09-09,2024-10-09,2025-06-06,20,Cancelled
S01425,U01425,2024-11-02,2024-12-02,2024-12-02,20,Cancelled
S01426,U01426,2024-01-19,2024-02-18,2024-03-19,20,Cancelled
S01427,U01427,2024-01-11,2024-02-10,,20,Active
S01428,U01428,2024-01-27,2024-02-26,2024-02-26,20,Cancelled
S01429,U01429,2024-08-12,2024-09-11,2024-09-11,20,Cancelled
S01430,U01430,2024-05-01,2024-05-31,2025-01-26,20,Cancelled
S01431,U01431,2024-05-07,2024-06-06,2024-06-06,0,Cancelled
S01432,U01432,2024-06-09,2024-07-09,2024-07-09,50,Cancelled
S01433,U01433,2024-12-02,2025-01-01,2025-04-01,50,Cancelled
S01434,U01434,2024-12-27,2025-01-26,2025-02-25,20,Cancelled
S01435,U01435,2024-11-30,2024-12-30,2025-03-30,50,Cancelled
S01436,U01436,2024-06-26,2024-07-26,2024-08-25,0,Cancelled
S01437,U01437,2024-09-23,2024-10-23,,20,Active
S01438,U01438,2024-04-30,2024-05-30,,20,Active
S01439,U01439,2024-05-22,2024-06-21,2025-02-16,20,Cancelled
S01440,U01440,2024-01-10,2024-02-09,2024-06-08,0,Cancelled
S01441,U01441,2024-12-03,2025-01-02,2025-01-02,50,Cancelled
S01442,U01442,2024-11-07,2024-12-07,2025-10-03,20,Cancelled
S01443,U01443,2024-01-30,2024-02-29,2024-09-26,20,Cancelled
S01444,U01444,2024-10-20,2024-11-19,2024-11-19,20,Cancelled
S01445,U01445,2024-03-08,2024-04-07,2024-06-06,50,Cancelled
S01446,U01446,2024-10-19,2024-11-18,2025-02-16,20,Cancelled
S01447,U01447,2024-03-04,2024-04-03,2024-08-01,20,Cancelled
S01448,U01448,2024-08-13,2024-09-12,,50,Active
S01449,U01449,2024-01-30,2024-02-29,2024-09-26,20,Cancelled
S01450,U01450,2024-05-21,2024-06-20,2024-10-18,0,Cancelled
S01451,U01451,2024-04-29,2024-05-29,2024-10-26,50,Cancelled
S01452,U01452,2024-01-22,2024-02-21,2024-12-17,20,Cancelled
S01453,U01453,2024-12-13,2025-01-12,,0,Active
S01454,U01454,2024-02-27,2024-03-28,2024-06-26,50,Cancelled
S01455,U01455,2024-02-06,2024-03-07,2024-08-04,20,Cancelled
S01456,U01456,2024-07-27,2024-08-26,2024-08-26,0,Cancelled
S01457,U01457,2024-01-23,2024-02-22,2024-04-22,50,Cancelled
S01458,U01458,2024-09-18,2024-10-18,2025-01-16,20,Cancelled
S01459,U01459,2024-07-14,2024-08-13,2024-09-12,50,Cancelled
S01460,U01460,2024-09-27,2024-10-27,2025-01-25,50,Cancelled
S01461,U01461,2024-05-17,2024-06-16,2024-07-16,0,Cancelled
S01462,U01462,2024-08-21,2024-09-20,2025-02-17,50,Cancelled
S01463,U01463,2024-02-10,2024-03-11,,50,Active
S01464,U01464,2024-08-17,2024-09-16,2025-03-15,0,Cancelled
S01465,U01465,2024-11-06,2024-12-06,2025-03-06,0,Cancelled
S01466,U01466,2024-09-15,2024-10-15,2024-11-14,0,Cancelled
S01467,U01467,2024-03-26,2024-04-25,2024-08-23,20,Cancelled
S01468,U01468,2024-01-18,2024-02-17,2024-02-17,50,Cancelled
S01469,U01469,2024-06-30,2024-07-30,2024-07-30,20,Cancelled
S01470,U01470,2024-06-21,2024-07-21,2024-09-19,0,Cancelled
S01471,U01471,2024-08-17,2024-09-16,2024-12-15,20,Cancelled
S01472,U01472,2024-10-28,2024-11-27,2024-12-27,50,Cancelled
S01473,U01473,2024-07-13,2024-08-12,2025-01-09,0,Cancelled
S01474,U01474,2024-06-23,2024-07-23,2024-07-23,50,Cancelled
S01475,U01475,2024-06-14,2024-07-14,2024-12-11,50,Cancelled
S01476,U01476,2024-09-22,2024-10-22,2024-10-22,20,Cancelled
S01477,U01477,2024-03-01,2024-03-31,2025-01-25,0,Cancelled
S01478,U01478,2024-11-06,2024-12-06,,0,Active
S01479,U01479,2024-11-02,2024-12-02,2025-01-01,20,Cancelled
S01480,U01480,2024-04-14,2024-05-14,2024-10-11,0,Cancelled
S01481,U01481,2024-02-26,2024-03-27,2024-10-23,20,Cancelled
S01482,U01482,2024-03-11,2024-04-10,,50,Active
S01483,U01483,2024-06-16,2024-07-16,2025-03-13,50,Cancelled
S01484,U01484,2024-01-20,2024-02-19,,50,Active
S01485,U01485,2024-05-05,2024-06-04,2025-03-01,0,Cancelled
S01486,U01486,2024-03-18,2024-04-17,2024-08-15,0,Cancelled
S01487,U01487,2024-01-02,2024-02-01,,0,Active
S01488,U01488,2024-12-18,2025-01-17,2025-10-14,20,Cancelled
S01489,U01489,2024-06-02,2024-07-02,2024-10-30,20,Cancelled
S01490,U01490,2024-05-31,2024-06-30,2024-07-30,20,Cancelled
S01491,U01491,2024-12-05,2025-01-04,2025-01-04,50,Cancelled
S01492,U01492,2024-12-22,2025-01-21,2025-03-22,50,Cancelled
S01493,U01493,2024-01-15,2024-02-14,2024-07-13,0,Cancelled
S01494,U01494,2024-12-11,2025-01-10,2025-05-10,20,Cancelled
S01495,U01495,2024-05-17,2024-06-16,2024-08-15,0,Cancelled
S01496,U01496,2024-07-28,2024-08-27,,50,Active
S01497,U01497,2024-03-07,2024-04-06,2024-05-06,0,Cancelled
S01498,U01498,2024-10-10,2024-11-09,2024-12-09,20,Cancelled
S01499,U01499,2024-10-01,2024-10-31,2025-05-29,20,Cancelled
S01500,U01500,2024-04-20,2024-05-20,2024-09-17,0,Cancelled
S01501,U01501,2024-09-05,2024-10-05,2025-03-04,0,Cancelled
S01502,U01502,2024-05-19,2024-06-18,,50,Active
S01503,U01503,2024-02-09,2024-03-10,2024-04-09,50,Cancelled
S01504,U01504,2024-10-28,2024-11-27,2025-02-25,20,Cancelled
S01505,U01505,2024-05-20,2024-06-19,2024-08-18,50,Cancelled
S01506,U01506,2024-05-29,2024-06-28,2024-08-27,20,Cancelled
S01507,U01507,2024-12-25,2025-01-24,2025-01-24,20,Cancelled
S01508,U01508,2024-10-06,2024-11-05,2025-01-04,0,Cancelled
S01509,U01509,2024-08-16,2024-09-15,2024-10-15,20,Cancelled
S01510,U01510,2024-11-18,2024-12-18,,20,Active
S01511,U01511,2024-03-13,2024-04-12,2024-06-11,20,Cancelled
S01512,U01512,2024-06-08,2024-07-08,,50,Active
S01513,U01513,2024-05-17,2024-06-16,2024-10-14,20,Cancelled
S01514,U01514,2024-06-13,2024-07-13,2024-12-10,20,Cancelled
S01515,U01515,2024-03-06,2024-04-05,2024-12-31,0,Cancelled
S01516,U01516,2024-02-28,2024-03-29,2024-06-27,50,Cancelled
S01517,U01517,2024-10-07,2024-11-06,2025-01-05,20,Cancelled
S01518,U01518,2024-09-24,2024-10-24,2025-03-23,20,Cancelled
S01519,U01519,2024-09-22,2024-10-22,2025-01-20,20,Cancelled
S01520,U01520,2024-09-25,2024-10-25,2024-12-24,0,Cancelled
S01521,U01521,2024-02-04,2024-03-05,2024-08-02,0,Cancelled
S01522,U01522,2024-02-18,2024-03-19,2024-05-18,0,Cancelled
S01523,U01523,2024-06-25,2024-07-25,2024-07-25,20,Cancelled
S01524,U01524,2024-11-15,2024-12-15,2025-07-13,50,Cancelled
S01525,U01525,2024-04-20,2024-05-20,2024-08-18,50,Cancelled
S01526,U01526,2024-10-21,2024-11-20,,0,Active
S01527,U01527,2024-04-20,2024-05-20,2025-01-15,20,Cancelled
S01528,U01528,2024-02-09,2024-03-10,2024-04-09,50,Cancelled
S01529,U01529,2024-06-03,2024-07-03,2024-08-02,20,Cancelled
S01530,U01530,2024-06-08,2024-07-08,2024-07-08,0,Cancelled
S01531,U01531,2024-12-30,2025-01-29,2025-06-28,50,Cancelled
S01532,U01532,2024-10-12,2024-11-11,2025-01-10,20,Cancelled
S01533,U01533,2024-08-05,2024-09-04,2024-11-03,20,Cancelled
S01534,U01534,2024-04-10,2024-05-10,2024-06-09,50,Cancelled
S01535,U01535,2024-02-18,2024-03-19,2024-08-16,20,Cancelled
S01536,U01536,2024-11-24,2024-12-24,2025-01-23,50,Cancelled
S01537,U01537,2024-08-29,2024-09-28,2025-05-26,20,Cancelled
S01538,U01538,2024-07-08,2024-08-07,2024-09-06,0,Cancelled
S01539,U01539,2024-08-02,2024-09-01,2025-01-29,0,Cancelled
S01540,U01540,2024-10-05,2024-11-04,2025-04-03,50,Cancelled
S01541,U01541,2024-10-27,2024-11-26,2024-11-26,20,Cancelled
S01542,U01542,2024-02-03,2024-03-04,2024-04-03,0,Cancelled
S01543,U01543,2024-01-23,2024-02-22,2024-02-22,50,Cancelled
S01544,U01544,2024-05-20,2024-06-19,2024-11-16,50,Cancelled
S01545,U01545,2024-02-15,2024-03-16,2024-08-13,0,Cancelled
S01546,U01546,2024-03-27,2024-04-26,2024-05-26,50,Cancelled
S01547,U01547,2024-12-14,2025-01-13,2025-03-14,20,Cancelled
S01548,U01548,2024-05-22,2024-06-21,2024-07-21,0,Cancelled
S01549,U01549,2024-03-31,2024-04-30,2024-09-27,20,Cancelled
S01550,U01550,2024-06-27,2024-07-27,2024-08-26,50,Cancelled
S01551,U01551,2024-10-02,2024-11-01,2025-06-29,50,Cancelled
S01552,U01552,2024-06-24,2024-07-24,2024-12-21,50,Cancelled
S01553,U01553,2024-04-21,2024-05-21,2024-10-18,50,Cancelled
S01554,U01554,2024-03-12,2024-04-11,2024-09-08,20,Cancelled
S01555,U01555,2024-12-25,2025-01-24,2025-08-22,20,Cancelled
S01556,U01556,2024-06-21,2024-07-21,2024-12-18,0,Cancelled
S01557,U01557,2024-01-12,2024-02-11,2024-02-11,20,Cancelled
S01558,U01558,2024-05-09,2024-06-08,2024-12-05,50,Cancelled
S01559,U01559,2024-01-21,2024-02-20,2024-02-20,20,Cancelled
S01560,U01560,2024-03-24,2024-04-23,2024-10-20,0,Cancelled
S01561,U01561,2024-01-28,2024-02-27,2024-03-28,20,Cancelled
S01562,U01562,2024-01-01,2024-01-31,2024-09-27,20,Cancelled
S01563,U01563,2024-04-30,2024-05-30,2024-07-29,0,Cancelled
S01564,U01564,2024-09-01,2024-10-01,2024-10-01,50,Cancelled
S01565,U01565,2024-08-29,2024-09-28,2024-11-27,20,Cancelled
S01566,U01566,2024-03-09,2024-04-08,2024-04-08,20,Cancelled
S01567,U01567,2024-09-07,2024-10-07,2025-06-04,50,Cancelled
S01568,U01568,2024-07-07,2024-08-06,,50,Active
S01569,U01569,2024-11-26,2024-12-26,,0,Active
S01570,U01570,2024-02-17,2024-03-18,2024-08-15,20,Cancelled
S01571,U01571,2024-12-11,2025-01-10,2025-03-11,0,Cancelled
S01572,U01572,2024-08-26,2024-09-25,2025-01-23,0,Cancelled
S01573,U01573,2024-03-06,2024-04-05,2024-04-05,20,Cancelled
S01574,U01574,2024-01-28,2024-02-27,2024-03-28,20,Cancelled
S01575,U01575,2024-12-30,2025-01-29,2025-04-29,20,Cancelled
S01576,U01576,2024-03-17,2024-04-16,2024-06-15,50,Cancelled
S01577,U01577,2024-01-25,2024-02-24,,20,Active
S01578,U01578,2024-11-02,2024-12-02,,50,Active
S01579,U01579,2024-10-04,2024-11-03,2025-01-02,0,Cancelled
S01580,U01580,2024-06-01,2024-07-01,2024-07-01,50,Cancelled
S01581,U01581,2024-05-07,2024-06-06,2024-09-04,50,Cancelled
S01582,U01582,2024-08-08,2024-09-07,,50,Active
S01583,U01583,2024-02-09,2024-03-10,2024-11-05,50,Cancelled
S01584,U01584,2024-09-19,2024-10-19,2025-01-17,20,Cancelled
S01585,U01585,2024-05-11,2024-06-10,,0,Active
S01586,U01586,2024-11-11,2024-12-11,2025-03-11,50,Cancelled
S01587,U01587,2024-08-11,2024-09-10,2024-11-09,50,Cancelled
S01588,U01588,2024-04-02,2024-05-02,2024-05-02,0,Cancelled
S01589,U01589,2024-12-02,2025-01-01,2025-01-01,50,Cancelled
S01590,U01590,2024-04-23,2024-05-23,2024-05-23,50,Cancelled
S01591,U01591,2024-10-28,2024-11-27,2024-11-27,20,Cancelled
S01592,U01592,2024-06-24,2024-07-24,2024-09-22,20,Cancelled
S01593,U01593,2024-09-29,2024-10-29,2024-10-29,0,Cancelled
S01594,U01594,2024-10-14,2024-11-13,2024-11-13,20,Cancelled
S01595,U01595,2024-12-11,2025-01-10,2025-01-10,20,Cancelled
S01596,U01596,2024-01-12,2024-02-11,2024-10-08,50,Cancelled
S01597,U01597,2024-11-06,2024-12-06,2024-12-06,0,Cancelled
S01598,U01598,2024-03-22,2024-04-21,2024-04-21,0,Cancelled
S01599,U01599,2024-06-12,2024-07-12,2025-02-07,50,Cancelled
S01600,U01600,2024-07-25,2024-08-24,2025-01-21,0,Cancelled
S01601,U01601,2024-01-02,2024-02-01,2024-07-30,0,Cancelled
S01602,U01602,2024-08-02,2024-09-01,,50,Active
S01603,U01603,2024-01-12,2024-02-11,2024-03-12,50,Cancelled
S01604,U01604,2024-07-08,2024-08-07,2025-01-04,50,Cancelled
S01605,U01605,2024-08-22,2024-09-21,,50,Active
S01606,U01606,2024-03-08,2024-04-07,,20,Active
S01607,U01607,2024-12-16,2025-01-15,2025-06-14,50,Cancelled
S01608,U01608,2024-03-22,2024-04-21,2024-07-20,0,Cancelled
S01609,U01609,2024-07-16,2024-08-15,2025-05-12,0,Cancelled
S01610,U01610,2024-09-03,2024-10-03,2024-10-03,0,Cancelled
S01611,U01611,2024-09-18,2024-10-18,,0,Active
S01612,U01612,2024-10-23,2024-11-22,2024-11-22,50,Cancelled
S01613,U01613,2024-05-04,2024-06-03,2024-11-30,50,Cancelled
S01614,U01614,2024-12-29,2025-01-28,2025-04-28,50,Cancelled
S01615,U01615,2024-08-18,2024-09-17,,0,Active
S01616,U01616,2024-09-24,2024-10-24,2024-10-24,20,Cancelled
S01617,U01617,2024-03-22,2024-04-21,2024-04-21,20,Cancelled
S01618,U01618,2024-12-21,2025-01-20,2025-02-19,20,Cancelled
S01619,U01619,2024-04-18,2024-05-18,2024-06-17,20,Cancelled
S01620,U01620,2024-11-12,2024-12-12,2024-12-12,20,Cancelled
S01621,U01621,2024-09-05,2024-10-05,2024-11-04,20,Cancelled
S01622,U01622,2024-12-08,2025-01-07,2025-02-06,0,Cancelled
S01623,U01623,2024-11-07,2024-12-07,2025-01-06,20,Cancelled
S01624,U01624,2024-04-13,2024-05-13,2024-05-13,0,Cancelled
S01625,U01625,2024-05-18,2024-06-17,2024-06-17,20,Cancelled
S01626,U01626,2024-05-11,2024-06-10,2024-08-09,50,Cancelled
S01627,U01627,2024-01-21,2024-02-20,2024-04-20,50,Cancelled
S01628,U01628,2024-03-08,2024-04-07,2024-08-05,0,Cancelled
S01629,U01629,2024-02-20,2024-03-21,,20,Active
S01630,U01630,2024-02-12,2024-03-13,2024-05-12,20,Cancelled
S01631,U01631,2024-10-24,2024-11-23,2025-03-23,50,Cancelled
S01632,U01632,2024-05-08,2024-06-07,2024-06-07,0,Cancelled
S01633,U01633,2024-09-20,2024-10-20,2025-02-17,0,Cancelled
S01634,U01634,2024-12-13,2025-01-12,2025-02-11,0,Cancelled
S01635,U01635,2024-06-12,2024-07-12,2024-07-12,0,Cancelled
S01636,U01636,2024-02-18,2024-03-19,2024-06-17,0,Cancelled
S01637,U01637,2024-06-06,2024-07-06,,50,Active
S01638,U01638,2024-10-19,2024-11-18,2024-11-18,20,Cancelled
S01639,U01639,2024-11-08,2024-12-08,2025-05-07,50,Cancelled
S01640,U01640,2024-04-27,2024-05-27,2024-12-23,20,Cancelled
S01641,U01641,2024-06-10,2024-07-10,2024-07-10,0,Cancelled
S01642,U01642,2024-07-28,2024-08-27,2025-05-24,0,Cancelled
S01643,U01643,2024-12-04,2025-01-03,,20,Active
S01644,U01644,2024-06-15,2024-07-15,2024-11-12,50,Cancelled
S01645,U01645,2024-02-24,2024-03-25,2024-05-24,20,Cancelled
S01646,U01646,2024-12-03,2025-01-02,2025-03-03,50,Cancelled
S01647,U01647,2024-02-21,2024-03-22,2024-05-21,20,Cancelled
S01648,U01648,2024-02-26,2024-03-27,2024-05-26,20,Cancelled
S01649,U01649,2024-10-28,2024-11-27,2024-12-27,0,Cancelled
S01650,U01650,2024-10-12,2024-11-11,,50,Active
S01651,U01651,2024-08-16,2024-09-15,2025-02-12,0,Cancelled
S01652,U01652,2024-06-19,2024-07-19,,50,Active
S01653,U01653,2024-03-02,2024-04-01,2024-08-29,0,Cancelled
S01654,U01654,2024-01-09,2024-02-08,2024-06-07,20,Cancelled
S01655,U01655,2024-11-20,2024-12-20,2025-03-20,50,Cancelled
S01656,U01656,2024-09-19,2024-10-19,,0,Active
S01657,U01657,2024-05-21,2024-06-20,2024-08-19,0,Cancelled
S01658,U01658,2024-09-27,2024-10-27,,50,Active
S01659,U01659,2024-11-15,2024-12-15,2025-07-13,20,Cancelled
S01660,U01660,2024-04-24,2024-05-24,2024-11-20,50,Cancelled
S01661,U01661,2024-10-22,2024-11-21,2024-11-21,0,Cancelled
S01662,U01662,2024-09-30,2024-10-30,2024-10-30,20,Cancelled
S01663,U01663,2024-12-02,2025-01-01,2025-01-31,20,Cancelled
S01664,U01664,2024-06-30,2024-07-30,2024-08-29,0,Cancelled
S01665,U01665,2024-07-13,2024-08-12,2024-12-10,0,Cancelled
S01666,U01666,2024-02-17,2024-03-18,2024-07-16,0,Cancelled
S01667,U01667,2024-03-02,2024-04-01,2024-05-01,20,Cancelled
S01668,U01668,2024-04-17,2024-05-17,2024-05-17,50,Cancelled
S01669,U01669,2024-01-09,2024-02-08,2024-05-08,20,Cancelled
S01670,U01670,2024-02-03,2024-03-04,2024-08-31,0,Cancelled
S01671,U01671,2024-01-09,2024-02-08,2024-05-08,0,Cancelled
S01672,U01672,2024-03-06,2024-04-05,2024-04-05,0,Cancelled
S01673,U01673,2024-07-09,2024-08-08,2024-08-08,0,Cancelled
S01674,U01674,2024-07-05,2024-08-04,2024-11-02,20,Cancelled
S01675,U01675,2024-05-15,2024-06-14,2024-08-13,0,Cancelled
S01676,U01676,2024-03-14,2024-04-13,2024-09-10,50,Cancelled
S01677,U01677,2024-02-21,2024-03-22,2024-12-17,0,Cancelled
S01678,U01678,2024-08-25,2024-09-24,,50,Active
S01679,U01679,2024-08-31,2024-09-30,2024-09-30,50,Cancelled
S01680,U01680,2024-09-01,2024-10-01,2024-10-01,0,Cancelled
S01681,U01681,2024-04-25,2024-05-25,,50,Active
S01682,U01682,2024-04-25,2024-05-25,2024-09-22,20,Cancelled
S01683,U01683,2024-06-16,2024-07-16,2024-11-13,20,Cancelled
S01684,U01684,2024-04-03,2024-05-03,2025-01-28,20,Cancelled
S01685,U01685,2024-10-19,2024-11-18,2024-12-18,50,Cancelled
S01686,U01686,2024-04-19,2024-05-19,,50,Active
S01687,U01687,2024-06-21,2024-07-21,2025-01-17,20,Cancelled
S01688,U01688,2024-09-22,2024-10-22,2024-10-22,0,Cancelled
S01689,U01689,2024-04-26,2024-05-26,2024-06-25,20,Cancelled
S01690,U01690,2024-08-11,2024-09-10,2025-05-08,50,Cancelled
S01691,U01691,2024-12-14,2025-01-13,2025-03-14,20,Cancelled
S01692,U01692,2024-09-29,2024-10-29,2025-08-25,0,Cancelled
S01693,U01693,2024-11-21,2024-12-21,2025-05-20,50,Cancelled
S01694,U01694,2024-05-22,2024-06-21,2024-12-18,20,Cancelled
S01695,U01695,2024-06-13,2024-07-13,2024-10-11,20,Cancelled
S01696,U01696,2024-11-09,2024-12-09,2025-05-08,0,Cancelled
S01697,U01697,2024-05-04,2024-06-03,2024-08-02,0,Cancelled
S01698,U01698,2024-02-06,2024-03-07,2024-05-06,50,Cancelled
S01699,U01699,2024-08-15,2024-09-14,2025-02-11,50,Cancelled
S01700,U01700,2024-09-25,2024-10-25,2025-05-23,50,Cancelled
S01701,U01701,2024-03-04,2024-04-03,2024-11-29,0,Cancelled
S01702,U01702,2024-01-21,2024-02-20,2024-06-19,50,Cancelled
S01703,U01703,2024-05-29,2024-06-28,,50,Active
S01704,U01704,2024-12-06,2025-01-05,2025-07-04,50,Cancelled
S01705,U01705,2024-05-21,2024-06-20,,50,Active
S01706,U01706,2024-02-12,2024-03-13,2024-05-12,20,Cancelled
S01707,U01707,2024-12-06,2025-01-05,2025-03-06,50,Cancelled
S01708,U01708,2024-11-04,2024-12-04,2025-03-04,0,Cancelled
S01709,U01709,2024-10-24,2024-11-23,2024-12-23,50,Cancelled
S01710,U01710,2024-11-27,2024-12-27,,50,Active
S01711,U01711,2024-04-20,2024-05-20,2024-07-19,20,Cancelled
S01712,U01712,2024-08-21,2024-09-20,2024-10-20,20,Cancelled
S01713,U01713,2024-06-15,2024-07-15,2024-07-15,50,Cancelled
S01714,U01714,2024-06-27,2024-07-27,2025-05-23,50,Cancelled
S01715,U01715,2024-06-05,2024-07-05,2024-08-04,20,Cancelled
S01716,U01716,2024-07-14,2024-08-13,2025-01-10,20,Cancelled
S01717,U01717,2024-03-27,2024-04-26,,20,Active
S01718,U01718,2024-07-22,2024-08-21,2025-02-17,0,Cancelled
S01719,U01719,2024-03-15,2024-04-14,2024-07-13,0,Cancelled
S01720,U01720,2024-05-30,2024-06-29,2025-01-25,20,Cancelled
S01721,U01721,2024-10-07,2024-11-06,2025-04-05,0,Cancelled
S01722,U01722,2024-04-25,2024-05-25,2025-03-21,20,Cancelled
S01723,U01723,2024-11-09,2024-12-09,,0,Active
S01724,U01724,2024-05-13,2024-06-12,2024-12-09,20,Cancelled
S01725,U01725,2024-10-03,2024-11-02,2024-11-02,0,Cancelled
S01726,U01726,2024-09-16,2024-10-16,,50,Active
S01727,U01727,2024-12-25,2025-01-24,2025-10-21,50,Cancelled
S01728,U01728,2024-11-12,2024-12-12,2025-06-10,0,Cancelled
S01729,U01729,2024-10-13,2024-11-12,2024-11-12,0,Cancelled
S01730,U01730,2024-02-03,2024-03-04,2024-05-03,0,Cancelled
S01731,U01731,2024-12-26,2025-01-25,2025-01-25,20,Cancelled
S01732,U01732,2024-04-29,2024-05-29,2024-09-26,50,Cancelled
S01733,U01733,2024-11-08,2024-12-08,2024-12-08,0,Cancelled
S01734,U01734,2024-03-23,2024-04-22,2024-11-18,0,Cancelled
S01735,U01735,2024-06-18,2024-07-18,2025-02-13,50,Cancelled
S01736,U01736,2024-07-14,2024-08-13,2024-09-12,0,Cancelled
S01737,U01737,2024-03-31,2024-04-30,2024-07-29,0,Cancelled
S01738,U01738,2024-04-12,2024-05-12,2024-07-11,0,Cancelled
S01739,U01739,2024-11-06,2024-12-06,2025-03-06,0,Cancelled
S01740,U01740,2024-09-27,2024-10-27,2025-02-24,0,Cancelled
S01741,U01741,2024-03-29,2024-04-28,2024-09-25,50,Cancelled
S01742,U01742,2024-02-19,2024-03-20,2024-07-18,0,Cancelled
S01743,U01743,2024-09-16,2024-10-16,2025-04-14,50,Cancelled
S01744,U01744,2024-05-29,2024-06-28,2025-03-25,0,Cancelled
S01745,U01745,2024-04-08,2024-05-08,2024-10-05,50,Cancelled
S01746,U01746,2024-02-29,2024-03-30,2024-06-28,20,Cancelled
S01747,U01747,2024-09-08,2024-10-08,2024-12-07,20,Cancelled
S01748,U01748,2024-12-05,2025-01-04,2025-04-04,50,Cancelled
S01749,U01749,2024-06-13,2024-07-13,2024-10-11,20,Cancelled
S01750,U01750,2024-07-12,2024-08-11,2024-09-10,20,Cancelled
S01751,U01751,2024-06-05,2024-07-05,2024-08-04,0,Cancelled
S01752,U01752,2024-11-24,2024-12-24,2024-12-24,20,Cancelled
S01753,U01753,2024-06-29,2024-07-29,2025-05-25,20,Cancelled
S01754,U01754,2024-02-20,2024-03-21,2024-05-20,50,Cancelled
S01755,U01755,2024-04-15,2024-05-15,2024-07-14,20,Cancelled
S01756,U01756,2024-05-28,2024-06-27,2024-09-25,0,Cancelled
S01757,U01757,2024-01-23,2024-02-22,2024-11-18,50,Cancelled
S01758,U01758,2024-12-14,2025-01-13,2025-03-14,50,Cancelled
S01759,U01759,2024-12-19,2025-01-18,,0,Active
S01760,U01760,2024-11-03,2024-12-03,2025-02-01,20,Cancelled
S01761,U01761,2024-02-06,2024-03-07,2024-03-07,0,Cancelled
S01762,U01762,2024-03-26,2024-04-25,,20,Active
S01763,U01763,2024-02-25,2024-03-26,2024-03-26,20,Cancelled
S01764,U01764,2024-09-22,2024-10-22,,0,Active
S01765,U01765,2024-04-04,2024-05-04,2024-07-03,50,Cancelled
S01766,U01766,2024-03-14,2024-04-13,2024-07-12,50,Cancelled
S01767,U01767,2024-10-18,2024-11-17,2024-11-17,20,Cancelled
S01768,U01768,2024-11-25,2024-12-25,2025-06-23,50,Cancelled
S01769,U01769,2024-04-04,2024-05-04,2024-07-03,20,Cancelled
S01770,U01770,2024-11-04,2024-12-04,2024-12-04,50,Cancelled
S01771,U01771,2024-02-27,2024-03-28,2024-05-27,50,Cancelled
S01772,U01772,2024-07-08,2024-08-07,2025-06-03,0,Cancelled
S01773,U01773,2024-10-15,2024-11-14,2025-01-13,50,Cancelled
S01774,U01774,2024-01-11,2024-02-10,2024-04-10,50,Cancelled
S01775,U01775,2024-05-01,2024-05-31,2025-02-25,50,Cancelled
S01776,U01776,2024-03-19,2024-04-18,2024-04-18,20,Cancelled
S01777,U01777,2024-05-11,2024-06-10,2024-08-09,0,Cancelled
S01778,U01778,2024-07-29,2024-08-28,2024-12-26,50,Cancelled
S01779,U01779,2024-07-26,2024-08-25,2024-09-24,20,Cancelled
S01780,U01780,2024-06-21,2024-07-21,2024-08-20,50,Cancelled
S01781,U01781,2024-04-21,2024-05-21,2024-08-19,50,Cancelled
S01782,U01782,2024-10-07,2024-11-06,2025-01-05,0,Cancelled
S01783,U01783,2024-10-04,2024-11-03,2024-11-03,0,Cancelled
S01784,U01784,2024-10-09,2024-11-08,2024-11-08,0,Cancelled
S01785,U01785,2024-12-21,2025-01-20,2025-04-20,20,Cancelled
S01786,U01786,2024-10-21,2024-11-20,2025-07-18,0,Cancelled
S01787,U01787,2024-06-10,2024-07-10,2024-07-10,0,Cancelled
S01788,U01788,2024-01-11,2024-02-10,2024-04-10,20,Cancelled
S01789,U01789,2024-04-19,2024-05-19,2024-05-19,20,Cancelled
S01790,U01790,2024-12-26,2025-01-25,2025-11-21,0,Cancelled
S01791,U01791,2024-07-31,2024-08-30,2025-02-26,50,Cancelled
S01792,U01792,2024-12-19,2025-01-18,2025-06-17,0,Cancelled
S01793,U01793,2024-08-30,2024-09-29,2025-02-26,50,Cancelled
S01794,U01794,2024-10-26,2024-11-25,2025-08-22,50,Cancelled
S01795,U01795,2024-02-13,2024-03-14,2024-09-10,20,Cancelled
S01796,U01796,2024-02-26,2024-03-27,2024-08-24,0,Cancelled
S01797,U01797,2024-01-09,2024-02-08,,20,Active
S01798,U01798,2024-09-23,2024-10-23,,50,Active
S01799,U01799,2024-05-14,2024-06-13,2024-12-10,50,Cancelled
S01800,U01800,2024-06-19,2024-07-19,2024-10-17,50,Cancelled
S01801,U01801,2024-07-13,2024-08-12,2024-09-11,50,Cancelled
S01802,U01802,2024-06-20,2024-07-20,2024-07-20,20,Cancelled
