transaction_id,user_id,transaction_date,order_value,product_category,product_name,quantity,discount,payment_method,first_transaction_date,cohort_month
T010945,U02159,2024-05-20,45.27,Accessories,Pro,2,15,Net Banking,2024-04-17,2024-04
T010948,U02160,2024-10-27,101.94,Accessories,Analytics Add-on,1,0,Card,2024-10-27,2024-10
T010949,U02160,2024-11-26,253.99,Accessories,Starter,2,20,Net Banking,2024-10-27,2024-10
T010951,U02161,2024-12-29,125.11,Software,Analytics Add-on,1,0,Net Banking,2024-12-29,2024-12
T010952,U02161,2025-01-27,101.75,Subscription,Pro,2,15,Net Banking,2024-12-29,2024-12
T010953,U02161,2025-01-27,488.04,Software,Analytics Add-on,1,0,Card,2024-12-29,2024-12
T010954,U02161,2025-04-28,370.84,Software,Starter,2,0,PayPal,2024-12-29,2024-12
T010955,U02161,2025-04-28,324.62,Subscription,Analytics Add-on,1,15,Net Banking,2024-12-29,2024-12
T010956,U02162,2024-09-26,81.25,Software,Analytics Add-on,2,20,UPI,2024-09-26,2024-09
T010957,U02162,2024-11-26,184.06,Course,Starter,1,0,Net Banking,2024-09-26,2024-09
T010958,U02162,2024-12-24,319.0,Course,Enterprise,2,5,UPI,2024-09-26,2024-09
T010959,U02162,2024-12-24,354.69,Software,Enterprise,1,20,UPI,2024-09-26,2024-09
T010960,U02162,2025-01-23,453.0,Accessories,Pro,1,0,UPI,2024-09-26,2024-09
T010961,U02162,2025-01-21,387.69,Subscription,Pro,2,10,Card,2024-09-26,2024-09
T010963,U02162,2025-03-27,106.22,Course,Starter,3,10,PayPal,2024-09-26,2024-09
T010965,U02163,2024-08-14,32.4,Accessories,Starter,2,0,UPI,2024-08-14,2024-08
T010966,U02163,2024-10-12,271.68,Software,Pro,2,20,UPI,2024-08-14,2024-08
T010967,U02163,2024-10-10,42.46,Subscription,Analytics Add-on,3,5,PayPal,2024-08-14,2024-08
T010968,U02163,2024-11-09,255.4,Subscription,Starter,2,0,Net Banking,2024-08-14,2024-08
T010969,U02163,2024-12-11,299.99,Subscription,Pro,2,15,Net Banking,2024-08-14,2024-08
T010970,U02163,2025-01-09,93.64,Course,Enterprise,2,10,Net Banking,2024-08-14,2024-08
T010971,U02163,2025-01-09,466.52,Subscription,Starter,1,10,PayPal,2024-08-14,2024-08
T010972,U02163,2025-02-03,171.9,Subscription,Analytics Add-on,2,0,Net Banking,2024-08-14,2024-08
T010973,U02163,2025-02-03,486.3,Course,Pro,3,5,PayPal,2024-08-14,2024-08
T010974,U02163,2025-03-06,21.61,Subscription,Analytics Add-on,1,10,PayPal,2024-08-14,2024-08
T010975,U02163,2025-04-04,296.65,Course,Enterprise,1,0,PayPal,2024-08-14,2024-08
T010976,U02163,2025-04-06,305.66,Subscription,Enterprise,2,5,PayPal,2024-08-14,2024-08
T010978,U02163,2025-05-04,335.13,Subscription,Pro,3,5,Card,2024-08-14,2024-08
T010979,U02163,2025-07-06,327.02,Software,Enterprise,1,10,Net Banking,2024-08-14,2024-08
T010980,U02164,2024-01-18,185.0,Subscription,Pro,2,5,Net Banking,2024-01-18,2024-01
T010981,U02164,2024-01-18,148.57,Subscription,Analytics Add-on,1,0,Card,2024-01-18,2024-01
T010982,U02164,2024-03-20,493.03,Software,Enterprise,3,5,PayPal,2024-01-18,2024-01
T010983,U02164,2024-04-20,89.99,Subscription,Pro,3,0,Net Banking,2024-01-18,2024-01
T010984,U02165,2024-08-31,267.37,Accessories,Starter,3,0,Card,2024-08-29,2024-08
T010985,U02165,2024-08-29,433.65,Subscription,Enterprise,3,0,UPI,2024-08-29,2024-08
T010986,U02166,2024-07-01,36.24,Subscription,Analytics Add-on,1,5,UPI,2024-07-01,2024-07
T010987,U02167,2024-03-15,366.94,Course,Enterprise,1,0,UPI,2024-03-15,2024-03
T010988,U02167,2024-04-16,206.26,Software,Pro,2,10,UPI,2024-03-15,2024-03
T010989,U02167,2024-04-16,340.87,Accessories,Enterprise,2,20,Net Banking,2024-03-15,2024-03
T010990,U02167,2024-05-17,86.93,Subscription,Starter,3,0,UPI,2024-03-15,2024-03
T010992,U02167,2024-07-19,61.88,Subscription,Enterprise,2,15,PayPal,2024-03-15,2024-03
T010993,U02167,2024-07-20,236.68,Subscription,Analytics Add-on,1,5,Net Banking,2024-03-15,2024-03
T010994,U02167,2024-08-17,475.94,Accessories,Starter,2,20,Card,2024-03-15,2024-03
T010995,U02167,2024-08-19,33.6,Subscription,Starter,3,20,UPI,2024-03-15,2024-03
T010996,U02167,2024-09-14,345.55,Course,Pro,3,20,UPI,2024-03-15,2024-03
T010997,U02167,2024-09-16,426.57,Accessories,Analytics Add-on,3,15,UPI,2024-03-15,2024-03
T010998,U02167,2024-10-13,83.95,Accessories,Enterprise,3,10,UPI,2024-03-15,2024-03
T010999,U02167,2024-10-13,242.61,Software,Starter,2,10,Card,2024-03-15,2024-03
T011000,U02167,2024-11-15,480.15,Subscription,Enterprise,1,0,PayPal,2024-03-15,2024-03
T011001,U02167,2024-11-15,456.83,Accessories,Pro,2,0,PayPal,2024-03-15,2024-03
T011002,U02167,2024-12-15,276.79,Accessories,Starter,3,20,UPI,2024-03-15,2024-03
T011004,U02167,2025-01-10,343.11,Course,Enterprise,1,0,Card,2024-03-15,2024-03
T011006,U02168,2024-02-19,177.45,Course,Enterprise,1,15,Card,2024-02-19,2024-02
T011007,U02168,2024-03-23,401.22,Course,Enterprise,3,20,Net Banking,2024-02-19,2024-02
T011008,U02168,2024-04-16,445.51,Accessories,Starter,2,15,Card,2024-02-19,2024-02
T011009,U02168,2024-05-19,182.98,Course,Enterprise,2,10,Card,2024-02-19,2024-02
T011010,U02168,2024-06-16,177.36,Accessories,Pro,3,20,PayPal,2024-02-19,2024-02
T011011,U02168,2024-09-13,178.7,Subscription,Starter,3,5,PayPal,2024-02-19,2024-02
T011012,U02168,2024-09-12,390.59,Accessories,Analytics Add-on,2,20,UPI,2024-02-19,2024-02
T011013,U02168,2024-10-16,410.75,Subscription,Pro,3,10,UPI,2024-02-19,2024-02
T011014,U02168,2024-11-18,254.33,Software,Enterprise,3,0,Net Banking,2024-02-19,2024-02
T011015,U02168,2024-12-14,94.14,Software,Analytics Add-on,2,10,Card,2024-02-19,2024-02
T011016,U02168,2024-12-14,76.66,Accessories,Pro,3,10,UPI,2024-02-19,2024-02
T011017,U02169,2025-01-20,302.36,Course,Analytics Add-on,3,10,UPI,2025-01-19,2025-01
T011018,U02169,2025-01-19,54.9,Subscription,Enterprise,3,20,Card,2025-01-19,2025-01
T011019,U02169,2025-02-21,207.09,Accessories,Starter,3,20,UPI,2025-01-19,2025-01
T011020,U02169,2025-02-23,21.33,Software,Enterprise,1,20,PayPal,2025-01-19,2025-01
T011021,U02169,2025-03-23,496.66,Accessories,Enterprise,3,0,Card,2025-01-19,2025-01
T011022,U02169,2025-03-23,270.44,Software,Analytics Add-on,1,0,Card,2025-01-19,2025-01
T011023,U02170,2024-11-24,71.91,Software,Pro,3,10,Net Banking,2024-11-24,2024-11
T011025,U02170,2024-12-18,48.19,Subscription,Analytics Add-on,3,10,Card,2024-11-24,2024-11
T011026,U02170,2025-01-19,176.67,Accessories,Enterprise,2,15,PayPal,2024-11-24,2024-11
T011027,U02170,2025-01-22,99.82,Accessories,Enterprise,2,10,Net Banking,2024-11-24,2024-11
T011028,U02170,2025-03-23,497.2,Software,Enterprise,1,5,Card,2024-11-24,2024-11
T011030,U02171,2024-06-30,234.24,Software,Enterprise,3,15,Card,2024-06-30,2024-06
T011031,U02171,2024-07-02,64.86,Accessories,Starter,1,0,UPI,2024-06-30,2024-06
T011033,U02172,2024-01-21,481.91,Software,Enterprise,2,5,Net Banking,2024-01-21,2024-01
T011035,U02172,2024-02-23,338.01,Software,Analytics Add-on,3,0,Card,2024-01-21,2024-01
T011036,U02172,2024-02-23,112.54,Subscription,Analytics Add-on,3,10,Net Banking,2024-01-21,2024-01
T011037,U02172,2024-06-24,235.67,Subscription,Pro,2,10,PayPal,2024-01-21,2024-01
T011039,U02173,2024-09-21,371.94,Subscription,Pro,3,10,UPI,2024-09-21,2024-09
T011040,U02174,2024-05-31,157.29,Accessories,Analytics Add-on,2,10,UPI,2024-05-31,2024-05
T011041,U02174,2024-07-02,394.8,Accessories,Enterprise,1,10,PayPal,2024-05-31,2024-05
T011043,U02175,2024-09-01,373.14,Accessories,Enterprise,3,10,PayPal,2024-09-01,2024-09
T011044,U02175,2024-10-02,100.0,Software,Starter,2,5,Card,2024-09-01,2024-09
T011046,U02175,2024-11-05,70.5,Course,Pro,1,5,UPI,2024-09-01,2024-09
T011047,U02175,2024-11-03,434.94,Subscription,Pro,3,20,UPI,2024-09-01,2024-09
T011050,U02177,2024-12-21,134.5,Accessories,Starter,1,15,PayPal,2024-12-21,2024-12
T011052,U02178,2024-10-21,309.25,Accessories,Enterprise,1,5,PayPal,2024-10-21,2024-10
T011053,U02179,2024-01-26,93.52,Accessories,Analytics Add-on,3,20,Card,2024-01-26,2024-01
T011054,U02179,2024-03-24,425.3,Accessories,Enterprise,1,5,Net Banking,2024-01-26,2024-01
T011056,U02179,2024-04-22,393.4,Software,Enterprise,3,5,Net Banking,2024-01-26,2024-01
T011057,U02179,2024-04-22,178.18,Software,Analytics Add-on,3,0,Net Banking,2024-01-26,2024-01
T011058,U02179,2024-05-23,197.43,Subscription,Starter,1,10,Net Banking,2024-01-26,2024-01
T011059,U02179,2024-06-21,495.27,Software,Enterprise,3,0,Card,2024-01-26,2024-01
T011060,U02179,2024-08-20,261.65,Subscription,Enterprise,1,0,Card,2024-01-26,2024-01
T011061,U02179,2024-09-20,84.39,Course,Enterprise,1,10,PayPal,2024-01-26,2024-01
T011062,U02179,2024-10-21,148.78,Accessories,Pro,2,10,Card,2024-01-26,2024-01
T011064,U02179,2024-11-20,246.77,Accessories,Analytics Add-on,3,10,PayPal,2024-01-26,2024-01
T011066,U02180,2024-07-14,203.94,Course,Pro,1,20,Card,2024-07-12,2024-07
T011067,U02180,2024-07-12,357.87,Accessories,Enterprise,1,10,UPI,2024-07-12,2024-07
T011068,U02180,2024-09-08,47.62,Software,Enterprise,1,15,PayPal,2024-07-12,2024-07
T011069,U02180,2024-09-08,416.0,Course,Pro,3,0,UPI,2024-07-12,2024-07
T011070,U02180,2024-11-09,378.84,Software,Enterprise,3,10,PayPal,2024-07-12,2024-07
T011071,U02181,2025-01-16,413.37,Software,Starter,2,20,UPI,2025-01-16,2025-01
T011072,U02182,2024-05-27,457.71,Software,Starter,1,20,PayPal,2024-05-27,2024-05
T011073,U02183,2024-09-29,463.15,Subscription,Pro,1,10,Card,2024-09-29,2024-09
T011074,U02183,2024-10-26,132.17,Accessories,Starter,2,10,UPI,2024-09-29,2024-09
T011075,U02183,2025-02-24,164.27,Accessories,Enterprise,3,0,Net Banking,2024-09-29,2024-09
T011076,U02183,2025-02-24,392.42,Software,Analytics Add-on,3,20,Net Banking,2024-09-29,2024-09
T011077,U02183,2025-03-25,210.72,Course,Enterprise,2,15,Card,2024-09-29,2024-09
T011078,U02183,2025-06-27,401.74,Subscription,Pro,3,10,PayPal,2024-09-29,2024-09
T011079,U02183,2025-06-26,233.2,Subscription,Starter,1,20,PayPal,2024-09-29,2024-09
T011080,U02183,2025-07-23,183.91,Software,Starter,1,20,Card,2024-09-29,2024-09
T011081,U02184,2025-01-25,139.33,Accessories,Starter,1,10,Card,2025-01-25,2025-01
T011082,U02184,2025-01-25,376.17,Software,Pro,3,0,Card,2025-01-25,2025-01
T011083,U02184,2025-02-26,403.31,Subscription,Pro,3,5,Net Banking,2025-01-25,2025-01
T011084,U02184,2025-04-24,289.67,Subscription,Starter,2,5,PayPal,2025-01-25,2025-01
T011085,U02184,2025-04-24,358.84,Course,Enterprise,3,15,UPI,2025-01-25,2025-01
T011087,U02186,2024-02-14,457.91,Subscription,Analytics Add-on,2,5,UPI,2024-02-14,2024-02
T011088,U02186,2024-03-13,60.18,Accessories,Pro,2,0,UPI,2024-02-14,2024-02
T011089,U02187,2024-06-28,413.03,Accessories,Enterprise,1,20,UPI,2024-06-28,2024-06
T011090,U02187,2024-06-28,37.5,Subscription,Pro,3,10,Card,2024-06-28,2024-06
T011091,U02187,2024-07-28,454.34,Software,Pro,2,10,Card,2024-06-28,2024-06
T011092,U02187,2024-07-27,170.54,Software,Starter,2,5,UPI,2024-06-28,2024-06
T011093,U02187,2024-08-25,150.62,Subscription,Starter,3,15,PayPal,2024-06-28,2024-06
T011094,U02187,2024-08-25,499.41,Subscription,Analytics Add-on,1,20,UPI,2024-06-28,2024-06
T011095,U02187,2024-09-25,418.63,Subscription,Pro,2,20,Net Banking,2024-06-28,2024-06
T011096,U02187,2024-10-23,181.2,Subscription,Enterprise,1,5,Card,2024-06-28,2024-06
T011097,U02187,2024-11-24,160.37,Course,Enterprise,2,15,UPI,2024-06-28,2024-06
T011098,U02188,2024-07-26,247.4,Course,Enterprise,1,0,Net Banking,2024-07-26,2024-07
T011099,U02188,2024-07-27,232.3,Course,Enterprise,1,10,Net Banking,2024-07-26,2024-07
T011100,U02188,2024-08-25,81.14,Subscription,Enterprise,2,15,Net Banking,2024-07-26,2024-07
T011101,U02188,2024-08-23,369.23,Software,Analytics Add-on,1,20,PayPal,2024-07-26,2024-07
T011102,U02188,2024-09-26,206.64,Subscription,Pro,1,10,PayPal,2024-07-26,2024-07
T011103,U02189,2024-07-08,241.77,Course,Analytics Add-on,1,0,PayPal,2024-07-08,2024-07
T011105,U02189,2024-08-13,393.64,Software,Enterprise,2,10,PayPal,2024-07-08,2024-07
T011106,U02190,2024-11-13,191.93,Course,Pro,2,5,Card,2024-11-13,2024-11
T011107,U02191,2024-12-17,119.83,Subscription,Starter,2,10,PayPal,2024-12-17,2024-12
T011108,U02191,2024-12-18,119.64,Software,Analytics Add-on,3,10,Card,2024-12-17,2024-12
T011109,U02192,2024-01-28,96.66,Course,Enterprise,2,10,UPI,2024-01-27,2024-01
T011110,U02192,2024-01-27,456.22,Course,Enterprise,3,10,UPI,2024-01-27,2024-01
T011111,U02192,2024-03-26,29.44,Course,Analytics Add-on,3,5,Net Banking,2024-01-27,2024-01
T011112,U02192,2024-03-28,111.81,Course,Starter,2,15,Card,2024-01-27,2024-01
T011113,U02192,2024-05-29,440.88,Accessories,Analytics Add-on,1,0,Card,2024-01-27,2024-01
T011114,U02192,2024-05-29,497.63,Software,Starter,1,5,UPI,2024-01-27,2024-01
T011115,U02193,2024-07-08,445.36,Accessories,Pro,2,20,Card,2024-07-06,2024-07
T011116,U02193,2024-07-06,135.4,Accessories,Pro,2,5,PayPal,2024-07-06,2024-07
T011118,U02194,2024-07-20,318.95,Subscription,Pro,3,5,Card,2024-07-19,2024-07
T011119,U02194,2024-07-19,298.74,Software,Analytics Add-on,1,10,PayPal,2024-07-19,2024-07
T011120,U02195,2024-08-06,170.53,Software,Analytics Add-on,1,20,UPI,2024-08-06,2024-08
T011121,U02195,2024-10-02,111.5,Software,Starter,3,0,UPI,2024-08-06,2024-08
T011122,U02195,2024-10-02,76.43,Accessories,Starter,1,10,UPI,2024-08-06,2024-08
T011123,U02195,2024-11-03,336.24,Accessories,Enterprise,1,10,Net Banking,2024-08-06,2024-08
T011124,U02196,2024-03-01,279.57,Course,Pro,1,15,Card,2024-03-01,2024-03
T011125,U02196,2024-03-01,139.46,Accessories,Pro,3,15,Card,2024-03-01,2024-03
T011126,U02196,2024-04-30,411.78,Subscription,Starter,1,0,Net Banking,2024-03-01,2024-03
T011127,U02196,2024-05-26,47.22,Subscription,Analytics Add-on,1,10,UPI,2024-03-01,2024-03
T011128,U02196,2024-06-23,145.25,Course,Analytics Add-on,2,20,Net Banking,2024-03-01,2024-03
T011129,U02196,2024-06-25,212.41,Subscription,Enterprise,2,5,UPI,2024-03-01,2024-03
T011131,U02197,2024-03-18,331.61,Accessories,Starter,3,15,Net Banking,2024-03-18,2024-03
T011133,U02197,2024-04-17,36.67,Software,Enterprise,1,0,Card,2024-03-18,2024-03
T011134,U02197,2024-05-17,43.25,Accessories,Enterprise,1,10,Card,2024-03-18,2024-03
T011135,U02197,2024-06-14,498.21,Accessories,Starter,3,15,Net Banking,2024-03-18,2024-03
T011136,U02197,2024-06-15,277.82,Accessories,Pro,3,0,Net Banking,2024-03-18,2024-03
T011137,U02197,2024-08-14,249.86,Course,Enterprise,1,0,Net Banking,2024-03-18,2024-03
T011138,U02197,2024-08-14,28.8,Course,Pro,3,5,UPI,2024-03-18,2024-03
T011139,U02197,2024-10-16,311.47,Course,Analytics Add-on,1,10,PayPal,2024-03-18,2024-03
T011140,U02198,2024-10-20,27.05,Course,Pro,1,10,UPI,2024-10-20,2024-10
T011141,U02198,2024-10-21,421.55,Subscription,Pro,1,0,Net Banking,2024-10-20,2024-10
T011142,U02198,2025-01-16,157.35,Software,Starter,1,15,Card,2024-10-20,2024-10
T011143,U02198,2025-03-17,477.54,Subscription,Pro,2,10,Card,2024-10-20,2024-10
T011144,U02198,2025-03-18,465.89,Accessories,Pro,3,15,UPI,2024-10-20,2024-10
T011146,U02199,2024-05-01,114.32,Subscription,Starter,2,10,UPI,2024-05-01,2024-05
T011147,U02200,2024-12-17,267.9,Course,Analytics Add-on,3,20,UPI,2024-12-17,2024-12
T011149,U02200,2025-02-13,357.48,Software,Pro,2,20,Card,2024-12-17,2024-12
T011150,U02201,2024-10-04,401.74,Subscription,Enterprise,2,0,Net Banking,2024-10-03,2024-10
T011151,U02201,2024-10-03,475.76,Course,Enterprise,3,10,PayPal,2024-10-03,2024-10
T011152,U02201,2024-11-06,491.4,Accessories,Pro,1,20,Net Banking,2024-10-03,2024-10
T011154,U02203,2024-09-18,400.2,Subscription,Enterprise,1,15,PayPal,2024-09-18,2024-09
T011155,U02203,2024-10-18,238.47,Subscription,Pro,1,20,Net Banking,2024-09-18,2024-09
T011157,U02203,2025-03-18,446.53,Software,Pro,2,0,Card,2024-09-18,2024-09
T011158,U02203,2025-04-17,415.81,Software,Starter,3,20,UPI,2024-09-18,2024-09
T011159,U02203,2025-05-19,392.94,Accessories,Analytics Add-on,2,20,PayPal,2024-09-18,2024-09
T011160,U02203,2025-06-18,342.78,Subscription,Analytics Add-on,3,20,PayPal,2024-09-18,2024-09
T011161,U02203,2025-06-18,481.0,Accessories,Analytics Add-on,1,5,Net Banking,2024-09-18,2024-09
T011163,U02204,2024-02-17,142.6,Accessories,Pro,2,10,Net Banking,2024-02-17,2024-02
T011164,U02204,2024-02-17,149.31,Software,Enterprise,3,10,Net Banking,2024-02-17,2024-02
T011165,U02205,2024-10-29,379.88,Software,Enterprise,1,0,UPI,2024-10-29,2024-10
T011166,U02205,2024-10-30,429.31,Course,Pro,2,10,UPI,2024-10-29,2024-10
T011167,U02206,2024-06-11,230.84,Course,Enterprise,1,15,PayPal,2024-06-11,2024-06
T011168,U02206,2024-08-14,428.39,Accessories,Pro,2,20,PayPal,2024-06-11,2024-06
T011169,U02206,2024-09-13,496.36,Accessories,Starter,1,5,Net Banking,2024-06-11,2024-06
T011170,U02208,2024-05-30,380.49,Subscription,Analytics Add-on,3,15,Net Banking,2024-05-30,2024-05
T011171,U02209,2024-10-17,396.68,Software,Starter,2,5,UPI,2024-10-17,2024-10
T011172,U02209,2024-11-15,316.7,Accessories,Starter,1,20,Net Banking,2024-10-17,2024-10
T011174,U02210,2024-03-19,227.36,Accessories,Pro,2,0,PayPal,2024-03-17,2024-03
T011175,U02210,2024-03-17,191.24,Software,Analytics Add-on,1,0,PayPal,2024-03-17,2024-03
T011176,U02210,2024-05-21,493.01,Accessories,Pro,3,15,UPI,2024-03-17,2024-03
T011177,U02210,2024-05-22,419.62,Software,Pro,3,5,UPI,2024-03-17,2024-03
T011178,U02210,2024-07-20,159.92,Course,Enterprise,1,10,Net Banking,2024-03-17,2024-03
T011180,U02210,2024-08-19,213.41,Subscription,Enterprise,3,10,UPI,2024-03-17,2024-03
T011182,U02210,2024-09-18,78.0,Subscription,Pro,2,0,UPI,2024-03-17,2024-03
T011183,U02210,2024-11-16,198.17,Subscription,Analytics Add-on,1,0,PayPal,2024-03-17,2024-03
T011184,U02210,2024-11-19,403.6,Accessories,Starter,1,15,UPI,2024-03-17,2024-03
T011185,U02210,2025-01-18,234.13,Software,Starter,2,10,UPI,2024-03-17,2024-03
T011186,U02211,2024-06-02,40.14,Course,Pro,2,5,UPI,2024-06-02,2024-06
T011187,U02211,2024-07-01,205.45,Subscription,Pro,2,10,Net Banking,2024-06-02,2024-06
T011189,U02212,2024-04-09,110.18,Course,Pro,1,20,Net Banking,2024-04-07,2024-04
T011190,U02212,2024-04-07,490.37,Software,Pro,3,5,Card,2024-04-07,2024-04
T011192,U02212,2024-05-14,155.44,Software,Pro,1,15,PayPal,2024-04-07,2024-04
T011193,U02213,2024-11-16,387.21,Subscription,Analytics Add-on,2,10,Net Banking,2024-11-16,2024-11
T011194,U02213,2024-11-16,65.91,Course,Pro,2,0,Card,2024-11-16,2024-11
T011196,U02213,2025-04-21,499.14,Software,Enterprise,2,0,UPI,2024-11-16,2024-11
T011197,U02214,2024-05-20,22.06,Accessories,Starter,2,15,Card,2024-05-20,2024-05
T011199,U02214,2024-06-17,460.33,Accessories,Enterprise,2,20,UPI,2024-05-20,2024-05
T011200,U02214,2024-06-17,143.53,Software,Starter,2,10,PayPal,2024-05-20,2024-05
T011201,U02214,2024-07-20,24.13,Subscription,Enterprise,2,10,PayPal,2024-05-20,2024-05
T011204,U02214,2024-09-17,475.54,Accessories,Pro,3,10,UPI,2024-05-20,2024-05
T011205,U02214,2024-09-16,311.07,Subscription,Enterprise,1,20,PayPal,2024-05-20,2024-05
T011206,U02214,2024-10-12,237.31,Course,Enterprise,1,20,UPI,2024-05-20,2024-05
T011207,U02214,2024-11-14,468.38,Software,Enterprise,2,5,UPI,2024-05-20,2024-05
T011208,U02214,2024-12-10,389.19,Course,Pro,2,10,PayPal,2024-05-20,2024-05
T011209,U02214,2025-01-15,198.74,Accessories,Starter,3,5,Card,2024-05-20,2024-05
T011210,U02214,2025-01-13,197.67,Accessories,Analytics Add-on,3,10,Card,2024-05-20,2024-05
T011212,U02215,2024-08-27,103.7,Software,Analytics Add-on,2,10,Card,2024-08-27,2024-08
T011213,U02215,2024-10-31,404.27,Software,Pro,2,5,PayPal,2024-08-27,2024-08
T011214,U02215,2024-11-27,341.09,Accessories,Pro,3,20,Net Banking,2024-08-27,2024-08
T011215,U02216,2024-10-28,318.85,Software,Starter,3,20,Card,2024-10-27,2024-10
T011216,U02216,2024-10-27,335.57,Accessories,Analytics Add-on,1,10,PayPal,2024-10-27,2024-10
T011218,U02216,2024-11-28,154.38,Software,Enterprise,1,5,UPI,2024-10-27,2024-10
T011219,U02216,2024-12-29,264.4,Subscription,Enterprise,2,5,Net Banking,2024-10-27,2024-10
T011220,U02216,2024-12-30,123.22,Subscription,Enterprise,2,15,Net Banking,2024-10-27,2024-10
T011222,U02218,2025-02-02,165.22,Accessories,Starter,2,20,Net Banking,2025-02-02,2025-02
T011224,U02218,2025-03-08,439.65,Subscription,Enterprise,1,15,PayPal,2025-02-02,2025-02
T011225,U02218,2025-03-05,102.99,Course,Enterprise,3,5,PayPal,2025-02-02,2025-02
T011227,U02219,2024-05-01,195.88,Subscription,Analytics Add-on,2,15,UPI,2024-05-01,2024-05
T011228,U02220,2024-08-21,82.36,Course,Pro,1,15,Net Banking,2024-08-21,2024-08
T011229,U02220,2024-09-16,414.38,Accessories,Analytics Add-on,1,10,Card,2024-08-21,2024-08
T011230,U02220,2024-09-17,22.76,Course,Starter,2,20,Net Banking,2024-08-21,2024-08
T011231,U02221,2024-03-25,184.57,Accessories,Pro,3,5,PayPal,2024-03-25,2024-03
T011232,U02221,2024-05-22,167.65,Accessories,Pro,1,10,PayPal,2024-03-25,2024-03
T011233,U02221,2024-08-24,245.7,Subscription,Starter,2,0,UPI,2024-03-25,2024-03
T011235,U02221,2024-09-19,65.82,Course,Pro,1,0,UPI,2024-03-25,2024-03
T011236,U02223,2024-05-09,492.36,Software,Enterprise,2,5,Net Banking,2024-05-09,2024-05
T011237,U02223,2024-07-06,41.94,Subscription,Enterprise,1,0,UPI,2024-05-09,2024-05
T011240,U02223,2024-10-04,216.93,Accessories,Enterprise,3,0,PayPal,2024-05-09,2024-05
T011241,U02223,2024-10-02,74.81,Accessories,Enterprise,2,10,Card,2024-05-09,2024-05
T011242,U02223,2024-10-29,235.99,Course,Analytics Add-on,2,15,Card,2024-05-09,2024-05
T011243,U02223,2024-12-30,388.45,Accessories,Enterprise,2,0,Card,2024-05-09,2024-05
T011244,U02223,2024-12-29,287.51,Software,Analytics Add-on,3,0,Card,2024-05-09,2024-05
T011245,U02223,2025-04-04,342.01,Software,Enterprise,1,5,UPI,2024-05-09,2024-05
T011246,U02223,2025-04-03,235.74,Software,Analytics Add-on,3,15,Card,2024-05-09,2024-05
T011247,U02224,2024-10-14,92.93,Subscription,Analytics Add-on,1,0,PayPal,2024-10-14,2024-10
T011248,U02224,2024-10-15,123.94,Course,Enterprise,2,5,Card,2024-10-14,2024-10
T011249,U02224,2024-11-11,259.49,Subscription,Enterprise,1,10,Net Banking,2024-10-14,2024-10
T011250,U02224,2024-12-15,99.64,Subscription,Analytics Add-on,2,20,PayPal,2024-10-14,2024-10
